A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr22_46484350_46484800	450	450	450	450	100	450	0	450	450	450	275	450	450	0	0	0	0	0	450	0	0	450	450	0	275	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	450	0	0	450	0	125	0	0	0	0
chr22_50059150_50059650	0	0	500	500	0	500	150	0	0	0	0	500	500	500	200	425	500	275	500	0	0	0	500	500	500	500	275	500	500	350	500	500	500	500	500	500	500	500	500	425	425	500	225	350	500	500	500	500	500	500
chr22_50550550_50551450	0	900	900	800	0	900	425	800	0	900	0	900	900	0	200	650	0	50	875	200	0	125	125	500	0	450	500	200	350	125	50	50	0	875	325	0	0	0	125	500	650	500	0	275	0	0	0	0	0	0
chr3_462800_463150	0	0	350	300	0	0	0	250	0	0	325	350	350	0	250	0	350	25	0	0	0	250	350	350	350	350	0	175	0	350	0	350	350	350	0	350	350	350	350	0	350	350	0	0	350	350	350	350	350	350
chr3_3202050_3202450	75	400	400	400	400	400	0	400	150	375	300	400	375	75	0	0	400	0	400	0	400	400	375	300	0	0	300	0	0	225	0	150	0	400	150	300	0	400	375	0	400	400	300	300	0	0	0	0	0	0
chr3_4499700_4500150	0	450	450	450	300	450	150	450	0	450	450	450	450	450	450	450	450	450	450	0	0	0	450	450	0	450	450	450	450	450	450	0	450	450	450	0	450	450	450	450	450	0	0	0	450	450	75	450	450	450
chr3_4546300_4546650	0	350	350	350	350	0	0	350	150	350	350	350	350	0	350	350	150	350	350	0	0	0	0	350	0	0	350	225	350	350	350	0	0	0	350	0	0	350	350	350	350	0	0	0	0	0	0	0	0	0
chr3_4552100_4552600	0	500	500	475	325	500	0	500	375	500	500	500	500	0	500	500	0	500	500	0	325	0	475	0	0	0	500	500	500	175	500	0	0	500	500	0	0	500	500	500	500	0	250	0	0	0	0	0	0	0
chr3_4563800_4564100	0	300	300	175	300	0	0	300	0	300	0	300	0	0	0	300	175	100	0	0	0	0	125	0	0	0	300	0	300	300	0	0	0	300	50	0	0	200	0	50	275	0	0	0	0	0	0	0	0	0
chr3_4568600_4568950	0	350	325	350	250	350	0	350	0	350	350	350	350	350	350	350	350	350	350	0	0	325	0	350	175	0	350	350	350	350	175	0	0	350	350	0	0	350	350	350	175	0	0	0	0	0	0	0	0	25
chr3_4600750_4601150	0	50	400	0	0	0	0	400	125	400	0	400	0	400	400	400	0	400	400	0	0	0	350	400	0	400	400	400	400	400	400	0	400	400	400	0	400	400	400	400	400	200	0	275	400	400	400	400	400	400
chr3_4604100_4604450	125	350	350	350	0	200	0	350	350	350	350	350	350	350	350	350	0	350	350	0	150	300	350	350	0	350	350	350	350	350	350	0	300	350	350	275	225	350	350	350	350	0	50	0	300	350	225	350	350	350
chr3_4614750_4615050	150	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	300	300	300	0	0	300	300	300	0	0	300	300	300	300	300	0	0	300	300	0	0	300	0	300	300	0	0	0	0	0	0	0	0	0
chr3_4618550_4619100	0	550	525	550	0	550	0	550	475	550	550	550	550	0	0	550	0	150	550	0	325	250	550	525	0	0	0	550	550	550	550	0	0	550	550	0	0	550	450	550	550	0	0	0	0	0	0	0	0	0
chr3_4624050_4624500	75	300	450	450	0	300	75	300	150	450	450	450	450	0	450	450	0	450	300	0	0	150	225	450	0	0	150	375	450	450	300	0	0	450	450	0	0	150	0	450	450	0	0	0	0	0	0	0	0	0
chr3_10120950_10121400	0	0	450	450	0	0	0	150	0	450	450	450	450	450	0	450	225	450	450	0	0	450	450	375	450	450	450	0	450	450	300	450	450	450	450	450	450	450	0	450	450	0	0	0	450	450	0	450	450	450
chr3_10232500_10232800	0	300	300	300	0	300	200	275	0	275	200	200	0	0	0	0	0	0	0	0	0	0	300	300	0	300	0	0	0	0	0	300	300	50	0	200	300	300	300	0	300	125	0	0	300	300	300	300	300	300
chr3_10388150_10388950	0	800	800	800	0	800	800	800	800	800	800	800	800	250	800	800	625	550	800	0	0	800	775	800	25	800	800	800	800	775	800	250	800	800	800	800	800	800	800	800	800	800	800	0	800	800	800	800	800	800
chr3_12638450_12638800	0	250	350	350	350	325	250	325	250	350	350	350	350	0	350	350	0	250	325	0	0	325	250	350	175	0	0	350	350	250	0	350	0	350	0	100	0	350	350	350	350	350	0	0	350	0	0	0	350	0
chr3_13461300_13461750	0	0	450	450	0	375	0	450	75	450	450	450	450	0	450	0	450	0	450	0	0	450	375	450	0	150	0	375	450	375	450	225	450	450	375	0	450	450	0	300	450	300	0	0	450	375	300	450	375	375
chr3_14171700_14172000	0	300	300	300	75	225	0	150	0	300	0	300	300	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	225	0	300	0	75	300	0	0	0	0	0	0	0	0	0
chr3_14389350_14389650	150	300	300	300	150	300	0	300	300	300	300	300	300	300	0	300	300	75	300	0	0	150	300	0	225	300	300	0	225	75	300	150	300	300	300	300	300	300	300	0	300	0	300	150	300	300	300	300	300	300
chr3_16443350_16443750	0	400	375	0	0	0	0	0	0	0	0	400	400	0	0	400	0	225	400	0	0	0	400	400	400	400	400	400	400	375	400	400	400	175	400	400	400	400	400	400	400	0	0	0	400	400	400	400	400	400
chr3_17581650_17582050	0	0	400	400	375	0	0	0	0	400	400	400	400	400	400	400	0	400	400	0	0	400	400	400	0	375	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	0	0	400	400	400	400	400	400
chr3_19267100_19267450	0	325	350	350	0	325	0	350	350	350	350	350	350	0	0	0	350	100	350	0	350	300	350	350	0	350	0	0	0	325	0	0	350	0	0	300	350	350	325	0	350	0	350	0	350	350	325	350	350	350
chr3_19971500_19971900	175	400	375	250	0	400	0	400	250	400	0	400	400	0	0	400	75	0	0	0	0	0	0	375	0	0	0	225	0	0	0	0	0	400	0	0	0	0	0	300	400	0	0	0	75	0	0	0	0	0
chr3_23210650_23211100	0	0	450	350	0	0	0	0	0	275	0	450	425	450	450	450	450	450	450	275	0	450	450	450	450	450	450	450	450	450	450	425	450	450	450	425	450	450	450	450	450	450	0	450	450	450	450	450	450	450
chr3_23229150_23229600	0	0	450	450	0	0	0	0	0	375	0	450	450	450	450	450	0	450	450	0	0	75	450	450	450	0	450	450	450	450	450	75	0	450	450	450	225	450	0	450	150	0	0	225	450	450	0	75	375	75
chr3_23233050_23233350	0	225	225	300	0	225	0	300	300	300	150	300	300	300	300	300	300	300	300	0	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300
chr3_23235300_23236050	0	450	750	750	0	0	0	450	300	750	0	750	750	750	750	750	750	750	750	600	150	450	750	750	0	750	750	750	750	750	750	0	750	750	750	0	150	750	300	750	750	675	0	750	750	675	750	750	750	750
chr3_23238200_23238500	0	0	275	0	0	0	0	0	0	200	0	300	300	300	300	300	300	300	300	0	0	300	300	300	50	300	300	300	300	300	300	0	300	300	300	25	300	300	125	300	300	300	0	300	300	300	300	300	300	300
chr3_23239500_23239800	0	0	300	0	0	0	0	0	0	300	0	300	0	300	300	300	300	300	300	0	0	300	300	300	300	0	300	300	300	300	300	0	0	300	300	300	150	300	0	300	300	300	0	0	300	300	300	300	300	300
chr3_23250000_23250400	0	150	400	150	0	225	300	375	300	375	0	400	400	400	375	400	325	400	400	0	0	0	400	400	0	0	400	400	400	400	400	0	400	400	400	325	0	400	250	400	400	150	0	375	400	400	0	400	400	400
chr3_23250900_23251450	0	550	525	525	0	525	450	550	550	550	0	550	550	550	550	550	550	550	550	300	0	550	550	550	0	0	550	550	550	550	550	0	0	550	550	0	0	550	550	550	550	450	0	0	550	175	25	550	550	250
chr3_23264900_23265550	0	0	650	100	0	0	0	0	0	650	0	650	650	650	650	650	650	650	600	0	0	625	0	0	0	0	650	650	650	325	650	0	0	650	650	0	0	25	0	650	525	550	0	0	0	550	175	0	0	25
chr3_23301450_23301750	0	300	300	300	0	300	0	300	300	300	0	300	300	0	150	300	75	0	300	0	0	0	0	0	0	0	300	75	300	300	0	0	0	300	225	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0
chr3_23303700_23304150	0	0	450	0	0	0	0	0	0	450	0	450	375	150	450	450	150	450	450	0	0	150	450	450	0	0	450	450	450	450	0	0	0	450	450	0	0	450	450	450	450	450	0	0	450	450	75	450	450	450
chr3_23313750_23314050	0	300	300	300	0	300	150	300	300	300	0	300	300	300	300	300	300	300	0	0	0	0	0	300	0	75	300	300	300	300	300	0	0	300	300	0	0	300	0	300	0	150	0	0	300	300	300	300	300	225
chr3_23316650_23317050	0	375	325	0	0	400	325	400	400	400	0	175	400	0	175	400	400	0	0	0	0	400	0	0	100	0	400	400	400	400	400	75	0	400	400	400	0	25	175	400	400	0	325	0	0	0	0	0	0	0
chr3_23321250_23321700	0	300	300	300	0	0	0	375	450	450	0	450	450	450	450	450	150	450	450	0	0	450	450	375	0	375	450	450	450	450	450	0	75	450	450	150	450	300	0	450	450	300	0	0	450	75	75	450	450	450
chr3_23335550_23335850	0	300	300	300	0	275	0	300	300	275	0	300	300	300	300	300	300	300	300	0	0	300	300	300	0	300	300	300	300	300	300	0	300	300	300	0	300	300	200	300	300	275	0	125	300	300	300	300	300	300
chr3_23338000_23338650	0	0	650	300	0	0	0	0	0	650	125	650	650	650	650	650	500	650	650	0	0	650	575	650	450	650	650	650	650	650	650	650	650	650	650	375	650	650	650	650	525	650	0	125	650	650	650	650	650	650
chr3_23392700_23393700	0	450	1000	975	300	375	0	450	375	1000	525	1000	1000	1000	1000	1000	825	1000	1000	25	0	1000	625	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	325	1000	1000	850	25	25	1000	1000	1000	1000	1000	1000
chr3_23395300_23395600	0	0	275	0	50	0	0	0	0	300	0	300	300	300	300	300	275	300	300	0	0	300	300	300	125	300	300	125	300	300	300	300	300	200	300	300	300	300	0	300	275	50	0	0	300	300	300	300	300	300
chr3_23446350_23446850	0	0	500	450	0	0	0	0	0	500	0	500	500	500	500	500	500	500	500	0	0	0	425	500	500	500	500	500	500	500	500	0	500	500	500	150	500	500	500	500	500	500	0	0	500	500	500	500	500	500
chr3_23460050_23460550	0	0	500	300	0	0	0	250	0	0	0	500	500	500	500	500	475	500	475	0	0	500	475	500	0	0	500	500	500	500	500	0	0	500	500	0	475	500	400	500	500	100	0	0	500	400	25	500	475	500
chr3_23551800_23552800	0	600	975	375	0	525	0	900	450	1000	0	1000	225	775	600	600	150	700	775	0	0	100	925	1000	1000	1000	775	625	1000	1000	225	1000	1000	1000	1000	1000	1000	1000	775	1000	925	975	0	0	1000	1000	775	1000	1000	775
chr3_23589200_23589500	300	300	300	300	0	300	0	300	300	300	0	300	300	0	200	125	25	0	0	0	0	0	300	0	0	125	0	0	50	275	125	275	300	300	300	275	300	200	0	125	0	0	0	300	300	300	0	300	200	125
chr3_23662050_23662750	0	525	700	700	0	0	0	700	0	675	450	700	700	700	700	700	700	700	700	25	225	600	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	225	700	700	700	700	700	700	700
chr3_23667650_23668300	0	625	175	625	0	550	0	525	475	625	400	400	650	650	650	650	650	650	650	0	0	475	650	650	475	650	650	650	650	650	650	650	650	650	650	650	650	650	650	650	625	400	250	650	650	650	650	650	650	650
chr3_23709750_23710200	0	450	450	450	225	450	300	450	450	450	0	450	450	375	0	300	300	0	0	0	0	300	375	0	0	450	0	300	450	0	375	450	450	0	225	0	450	0	0	0	450	300	375	450	450	375	150	450	300	75
chr3_25789950_25790250	0	75	75	300	0	300	0	300	75	300	225	300	225	225	150	75	300	75	300	0	0	0	300	300	150	300	300	75	300	0	300	300	300	150	300	300	300	150	0	75	300	75	0	300	300	300	300	300	300	300
chr3_27633250_27633550	0	300	300	300	175	300	300	300	300	275	50	300	275	300	300	300	300	175	300	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	125	300	300	300	300	300	300	300
chr3_30695300_30695650	0	325	325	350	100	0	325	250	250	350	350	350	350	350	0	350	350	0	0	0	0	325	325	350	350	350	350	175	350	250	350	350	350	350	350	350	350	350	175	350	350	100	0	0	350	350	350	350	350	350
chr3_31804450_31804800	0	350	350	350	350	0	0	350	0	350	350	350	350	350	350	350	150	350	350	0	0	350	350	350	350	350	350	350	350	350	125	350	350	350	350	350	350	350	350	350	350	350	0	300	350	350	350	350	350	350
chr3_31842900_31843900	0	1000	1000	1000	1000	1000	250	1000	0	1000	1000	1000	1000	900	0	1000	0	0	1000	0	375	375	850	1000	0	1000	900	1000	1000	25	550	450	1000	1000	450	750	1000	1000	1000	1000	1000	1000	0	0	1000	1000	300	1000	1000	1000
chr3_32468850_32469300	0	450	450	450	150	450	0	450	300	450	450	450	450	450	450	450	450	225	225	0	150	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	450	450
chr3_36889500_36890100	0	600	600	600	0	600	0	600	75	600	600	600	600	600	600	600	600	525	600	150	0	300	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	150	600	600	0	600	600	525	600	525	525
chr3_41338950_41339250	0	75	300	300	0	300	75	150	300	300	75	300	300	300	0	0	0	75	300	0	0	225	300	0	0	225	300	225	225	300	150	75	300	300	300	0	75	150	0	75	300	0	225	150	0	0	0	0	0	75
chr3_41470850_41471200	0	0	0	0	0	0	0	0	0	350	250	350	350	0	0	0	350	0	325	0	0	325	325	0	250	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	325	0	0	350	0	0	0	0	0	0
chr3_42124650_42125050	0	400	400	400	225	0	0	150	0	400	400	400	400	400	400	400	400	400	400	0	0	375	150	150	0	400	400	400	400	400	400	0	400	400	400	0	400	225	0	400	400	0	150	0	400	400	150	400	400	400
chr3_42844100_42844750	400	175	650	0	0	625	25	650	0	625	0	250	650	625	650	650	625	325	100	100	0	375	650	475	325	650	625	625	650	650	475	475	650	650	650	175	550	25	250	650	650	625	0	0	475	475	0	475	325	475
chr3_43649450_43649850	0	0	400	400	0	0	0	400	0	400	0	400	300	0	0	0	0	0	375	0	0	0	250	375	0	0	0	0	0	150	0	225	300	0	0	375	375	400	0	375	400	0	0	400	0	0	0	375	0	0
chr3_48303000_48303300	0	300	300	300	300	300	150	300	300	300	0	300	300	225	300	75	0	300	225	0	300	225	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	300	300	0	300	300	300	300	300	300	300
chr3_48997650_48997950	0	0	300	0	0	300	0	0	0	300	0	300	300	0	0	0	0	0	0	0	0	300	0	0	75	0	0	0	0	0	300	225	300	300	0	75	300	75	0	0	300	225	0	0	0	0	0	0	0	0
chr3_53193000_53193450	300	450	450	450	0	450	150	450	450	450	450	450	450	0	75	75	0	0	450	0	75	375	450	450	450	450	0	450	75	150	0	450	450	450	150	450	450	450	450	150	450	450	0	150	450	450	450	450	450	450
chr3_53779900_53780200	0	300	275	300	300	300	0	0	0	300	0	300	300	0	0	0	0	0	275	0	0	0	50	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	300	0	0	0	0	275	0	0	0	0
chr3_57179850_57180300	0	450	450	0	0	450	0	0	0	450	0	450	450	0	375	0	450	0	450	0	450	225	300	0	0	0	0	0	0	450	300	0	0	0	300	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0
chr3_57205850_57206300	0	0	450	0	0	0	300	0	400	450	0	275	450	0	0	275	0	125	425	0	0	25	425	0	450	0	0	0	0	0	0	450	0	0	0	450	0	0	0	0	450	0	0	0	0	0	0	0	0	0
chr3_58343650_58344000	50	200	350	350	0	125	50	275	275	350	350	350	350	350	350	350	350	350	350	0	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	125	350	350	350	350	350	350
chr3_58419000_58420200	600	975	1200	1200	0	1200	750	1200	1200	1200	1200	1200	1125	0	0	150	0	150	1200	0	600	1200	1200	1200	1200	1200	150	1200	1125	1200	375	1200	1200	1200	150	1200	1200	1200	1200	225	1200	1200	0	0	1200	1200	1200	1200	1200	1200
chr3_59811350_59812200	0	300	850	850	0	0	0	450	600	175	25	850	850	850	850	850	850	850	400	0	0	525	475	850	850	850	850	850	850	850	850	850	850	850	850	850	850	850	850	850	850	775	0	475	850	850	850	850	850	850
chr3_61007900_61008300	0	300	400	400	400	0	0	400	150	400	225	400	400	400	400	400	400	25	400	0	0	150	400	400	0	0	400	400	400	400	400	0	0	400	400	0	0	400	400	400	400	400	0	0	0	0	0	0	0	0
chr3_61179750_61180050	0	0	300	300	0	0	225	225	0	0	0	300	225	0	300	300	0	0	300	0	0	0	300	300	0	0	300	300	75	300	0	0	0	300	300	0	0	0	0	0	300	300	0	225	75	225	0	0	0	0
chr3_63818300_63818600	0	50	300	300	0	0	0	0	0	275	200	275	300	0	275	275	0	0	275	0	0	300	125	0	0	0	0	275	125	0	0	0	0	0	200	0	0	200	0	300	200	0	125	200	0	0	0	0	0	0
chr3_63954900_63955750	0	825	850	850	0	450	0	850	0	700	625	850	700	0	600	550	525	250	550	0	0	850	700	850	175	850	0	175	375	675	0	400	850	475	0	0	850	700	550	550	850	475	0	0	850	850	700	850	850	700
chr3_64046300_64046650	0	325	350	0	0	0	0	0	0	350	0	325	350	0	0	0	25	0	350	0	0	325	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_64104350_64104900	0	150	550	550	225	550	0	0	300	525	75	550	450	0	525	0	375	0	550	0	325	550	550	550	450	550	0	0	0	0	0	300	550	550	0	450	550	550	550	0	550	375	550	550	550	550	525	550	550	550
chr3_64107150_64107850	0	700	700	700	75	450	0	700	450	375	0	700	525	0	0	375	700	0	700	0	0	0	700	700	150	700	0	0	0	0	0	0	700	375	0	325	700	700	700	0	375	0	700	700	700	700	700	700	700	700
chr3_64163550_64164000	0	450	450	450	0	450	0	450	450	450	450	450	450	0	0	225	225	0	450	450	0	450	450	450	450	450	0	0	0	0	225	450	450	450	0	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450
chr3_64220300_64220700	0	0	400	375	0	375	0	225	250	400	0	400	400	0	0	0	175	0	400	0	0	0	0	400	225	0	0	0	0	0	0	0	0	400	0	0	0	400	400	0	0	0	225	400	0	0	0	0	0	0
chr3_66496550_66497050	0	0	500	0	0	0	0	0	0	475	0	500	500	500	0	500	250	0	500	0	0	0	475	0	500	500	400	0	0	0	25	500	500	0	475	500	500	0	0	325	500	0	0	475	500	500	500	500	500	500
chr3_67521050_67521750	300	700	700	700	600	675	525	700	700	450	0	700	600	700	700	700	700	700	700	0	0	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	525	700	700	700	375	0	700	700	700	700	700	700
chr3_67897700_67898100	0	400	300	400	375	400	0	375	325	375	300	375	400	400	400	400	400	400	400	0	0	225	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	300	400	300	0	400	400	400	400	400	400
chr3_71261100_71261400	0	75	300	0	0	75	0	150	0	300	75	300	300	300	75	150	300	300	300	0	75	300	300	300	300	300	75	300	300	300	225	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300
chr3_97967300_97967750	0	450	450	450	125	50	50	425	200	450	450	450	425	0	0	450	250	450	450	0	0	450	450	0	450	0	0	0	450	250	350	25	0	25	425	450	0	450	450	50	450	275	350	0	0	0	0	0	0	0
chr3_101481000_101481300	0	0	0	0	0	0	0	0	0	300	75	300	300	225	300	300	75	300	300	0	0	300	300	300	300	300	300	300	300	300	0	0	300	75	300	0	300	300	0	300	300	300	0	0	300	300	300	300	300	300
chr3_101917800_101918250	0	450	300	0	0	0	0	0	0	450	0	450	450	0	450	300	0	450	450	0	0	450	0	450	0	0	450	450	450	450	450	0	0	450	450	0	0	0	0	0	450	450	0	0	450	450	300	375	300	300
chr3_112126500_112126800	0	0	300	0	150	0	0	300	0	0	0	300	300	300	300	300	300	300	300	0	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300
chr3_113079500_113079850	0	0	350	350	0	0	0	350	0	0	0	350	350	0	0	325	100	0	0	0	0	325	350	350	350	350	0	350	0	0	0	350	350	0	0	350	350	350	350	0	0	325	0	0	350	350	350	350	350	350
chr3_113741000_113741500	0	500	500	0	0	0	0	475	0	500	500	500	500	25	400	500	0	500	500	0	0	500	475	500	500	500	500	500	325	500	500	500	500	500	400	500	500	500	500	500	500	500	0	500	500	500	500	500	500	500
chr3_114407100_114407400	0	0	225	75	0	0	0	0	150	300	0	300	300	0	0	150	0	300	300	0	0	300	225	300	75	300	225	225	0	0	0	0	300	0	0	300	300	300	300	0	300	300	0	0	300	300	300	300	300	300
chr3_114417200_114417750	0	0	75	0	0	0	0	0	0	550	0	550	550	0	0	0	550	400	550	0	0	550	550	550	550	550	0	0	0	0	0	550	525	225	0	550	550	450	375	0	525	375	0	0	550	550	525	550	550	550
chr3_114420050_114420750	0	0	700	550	0	0	0	450	0	700	0	700	600	0	0	0	0	250	700	0	0	0	675	700	600	700	0	0	600	375	375	0	700	700	0	625	700	700	700	375	700	700	0	0	700	700	700	700	700	700
chr3_114422400_114422700	0	0	300	300	150	0	0	0	0	300	0	300	300	0	0	0	0	300	300	0	0	0	150	300	0	300	0	150	0	0	0	0	300	150	0	150	300	300	0	0	300	300	0	0	300	300	300	300	300	300
chr3_114424650_114424950	0	0	300	300	0	0	0	0	0	300	75	300	300	0	150	0	75	0	300	0	0	0	150	0	0	300	0	0	0	0	300	0	300	0	0	225	300	75	0	0	300	0	0	0	300	300	0	300	300	300
