A.H3K9me3.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr17_56739900_56740400	0	500	500	0	0	200	0	375	300	300	75	500	225	0	125	300	0	0	0	500	0	0	450	500	500	0	0	500	0	0	50	500	0	0	500	0	0	425	0	500	500	0	0	500	0	0	0	0	0
chr17_57055100_57055950	325	850	750	400	325	850	475	850	0	825	750	850	825	0	475	825	825	300	0	850	850	0	825	850	700	0	300	0	675	0	750	675	0	550	850	0	550	0	225	750	750	0	0	450	475	0	825	450	600
chr17_57745050_57745450	0	0	375	400	0	375	0	325	400	400	150	400	375	225	400	0	400	300	75	400	0	400	400	400	400	0	0	0	0	300	0	400	0	0	400	0	0	0	400	400	400	0	0	0	0	325	100	0	0
chr17_58764500_58765000	450	400	500	500	0	500	375	500	175	475	300	400	0	400	500	500	375	500	25	400	300	0	0	400	250	0	0	0	0	375	0	175	0	0	475	0	0	0	500	0	475	0	0	400	0	0	0	0	100
chr17_58853050_58853400	0	350	75	125	0	0	200	350	200	350	75	350	350	350	350	350	350	350	350	350	225	150	350	350	350	0	0	125	350	350	350	350	150	50	350	0	350	350	350	350	350	350	0	350	0	350	275	350	350
chr17_58871000_58871500	0	500	475	500	475	500	400	500	250	400	500	500	375	400	475	25	400	500	0	500	0	0	500	500	0	0	0	0	0	0	0	250	0	0	325	450	400	0	0	0	500	0	175	400	0	0	0	0	0
chr17_59533500_59533900	400	400	400	300	75	400	400	400	400	400	100	325	400	250	250	400	400	250	400	400	0	0	400	400	325	0	0	175	400	25	400	250	0	400	400	325	400	400	400	375	400	400	0	400	0	0	0	0	0
chr17_59539500_59539950	0	450	450	450	0	450	450	450	150	450	300	450	450	0	75	0	0	450	300	0	0	0	450	450	0	0	0	300	0	0	0	0	0	0	75	0	0	0	0	0	450	0	0	225	0	0	0	0	0
chr17_59778450_59778850	0	400	0	400	0	400	150	400	0	400	100	250	400	0	0	0	175	100	0	400	0	175	0	375	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	400	0	0	100	0	0	0	0	0
chr17_60166100_60166450	0	250	350	325	0	325	350	175	100	350	0	325	350	250	25	350	0	350	350	350	0	350	350	350	0	0	0	0	0	325	350	0	0	0	350	0	0	175	175	0	350	250	0	350	0	0	0	0	0
chr17_60536400_60536700	150	300	300	300	75	300	300	300	225	225	0	300	300	0	300	0	300	300	0	300	0	75	300	150	0	0	0	225	0	225	0	0	0	0	300	0	0	300	0	0	75	75	0	300	0	0	0	0	300
chr17_60848600_60849100	0	500	475	475	0	400	0	400	0	400	0	500	500	500	500	500	500	250	500	500	0	0	0	500	175	0	0	475	500	500	500	500	0	0	500	0	500	500	500	500	325	0	0	500	0	500	400	0	100
chr17_61135800_61136200	0	400	400	375	0	0	0	400	0	0	0	400	225	400	400	0	400	150	325	175	0	0	400	375	400	250	0	0	0	0	0	0	0	0	400	0	400	0	400	400	0	400	375	400	0	400	400	0	0
chr17_61328550_61328950	0	400	400	400	0	325	400	400	375	400	0	0	400	0	375	0	0	0	0	375	0	0	375	400	0	0	0	0	300	0	225	0	0	0	225	0	0	0	375	0	400	0	0	0	0	0	0	0	0
chr17_61413350_61413650	0	0	25	0	0	0	125	300	0	300	0	300	0	300	300	25	200	300	0	300	25	0	300	275	300	25	0	300	25	300	0	300	300	300	300	100	300	300	300	300	300	0	0	300	175	125	0	0	0
chr17_61421000_61421500	0	500	500	500	100	500	0	500	500	500	0	500	475	500	0	100	500	500	500	500	25	500	475	500	100	0	0	500	0	0	325	500	0	0	475	0	500	500	475	500	325	475	500	500	0	0	0	0	500
chr17_61522550_61522950	400	400	400	0	0	400	400	400	0	0	0	375	400	300	225	0	325	400	0	225	0	0	375	400	400	0	0	0	0	0	0	400	0	0	375	0	0	0	0	375	0	0	0	0	0	0	0	0	100
chr17_61712400_61712700	0	300	300	300	0	300	300	300	150	300	0	300	0	300	300	150	300	0	0	150	0	0	0	300	300	0	0	150	0	0	0	0	0	0	300	0	300	0	300	300	225	0	0	0	0	0	0	0	300
chr17_61748500_61748800	0	300	300	300	0	175	175	300	0	125	100	300	300	0	0	300	300	300	200	300	0	300	0	275	200	0	300	50	300	0	300	0	300	300	300	300	200	0	300	0	300	0	300	50	300	300	300	300	300
chr17_61844100_61844500	325	400	0	375	0	0	0	400	0	0	0	400	0	400	400	400	300	300	325	400	0	0	400	400	400	0	0	0	375	300	0	400	0	0	400	0	400	0	0	0	375	325	0	375	0	0	0	0	250
chr17_62158550_62159350	0	800	475	700	0	800	800	800	475	625	0	800	550	625	800	175	25	700	800	25	0	25	800	800	25	0	0	0	175	250	0	550	0	0	800	0	0	25	625	175	800	250	0	325	0	325	475	0	0
chr17_62171900_62172200	0	300	300	275	0	275	125	300	50	300	0	0	300	300	300	125	0	0	275	300	175	0	300	300	300	100	0	125	0	0	175	300	0	0	0	0	300	50	300	0	275	125	0	300	0	0	0	0	0
chr17_62372550_62372950	0	400	400	100	0	400	25	400	400	225	150	375	400	0	400	100	0	0	100	400	0	0	400	400	0	0	0	0	0	0	0	400	0	0	0	0	400	0	250	400	175	0	0	75	0	0	0	0	0
chr17_62404000_62404500	500	500	500	500	275	500	500	500	50	500	0	275	500	500	500	500	500	500	500	500	500	0	500	500	125	0	0	425	275	0	0	50	0	0	0	0	500	0	0	500	0	0	0	450	0	0	0	0	450
chr17_62662300_62662900	575	600	600	200	0	600	50	600	50	600	600	600	600	600	600	600	400	425	0	575	600	0	600	550	0	0	0	0	175	0	600	600	0	0	575	0	275	325	125	600	125	100	0	425	0	400	0	0	0
chr17_62710650_62711550	0	900	900	750	0	900	450	900	600	900	300	900	0	300	0	0	900	0	825	825	0	0	525	900	0	0	0	0	0	0	0	0	0	0	900	0	0	0	825	0	675	0	0	825	0	0	0	0	450
chr17_62726350_62726700	0	225	350	350	0	225	225	0	75	350	0	350	350	0	0	0	0	0	50	350	0	0	0	350	0	0	0	350	0	0	0	200	0	0	350	0	0	0	0	0	350	0	0	125	0	0	50	0	0
chr17_62738400_62738800	0	400	300	300	0	400	0	400	75	375	75	375	0	0	225	0	0	0	0	150	75	0	400	400	0	0	0	0	0	400	0	0	0	0	400	0	300	0	0	0	0	300	0	400	0	0	0	0	0
chr17_62769200_62769600	0	375	375	375	0	375	150	400	0	300	225	400	400	0	375	0	0	0	100	300	75	0	400	400	400	0	0	0	0	0	0	0	0	0	400	0	0	225	0	150	400	0	225	400	0	0	250	0	0
chr17_62796200_62796500	0	300	300	300	0	300	0	300	100	125	0	300	175	0	0	0	100	0	0	125	0	50	275	300	0	0	0	0	0	0	0	0	0	0	300	0	0	25	0	0	200	0	0	300	0	0	0	0	0
chr17_62823200_62823550	0	350	350	350	350	250	25	350	350	100	25	325	0	325	0	0	0	0	0	325	350	0	350	350	0	0	0	0	0	0	0	175	0	0	350	0	350	0	175	0	350	0	0	0	0	0	0	0	325
chr17_62850850_62851200	125	350	350	0	0	350	125	350	50	0	75	350	350	75	275	0	0	350	150	350	350	0	350	350	350	0	0	0	350	0	0	0	0	0	350	0	0	275	350	0	350	0	0	0	0	0	0	0	0
chr17_62851700_62852000	200	300	300	275	0	300	125	300	200	275	25	300	300	0	0	25	0	50	25	0	300	0	300	300	300	0	0	0	0	0	0	200	0	0	0	0	0	0	125	0	300	0	0	300	0	0	0	0	0
chr17_62855350_62856100	0	750	650	575	350	750	0	750	50	725	650	750	750	500	625	0	50	750	450	750	350	0	0	750	750	0	0	0	700	0	0	0	0	0	750	0	0	0	750	550	725	0	275	125	0	0	0	0	0
chr17_62916000_62916400	0	375	400	400	0	375	225	375	375	375	0	0	400	375	0	0	0	0	400	400	400	0	400	400	375	0	300	25	0	0	0	100	0	0	250	0	0	400	25	0	400	400	0	400	0	0	0	0	0
chr17_62925150_62925550	225	300	0	400	0	400	0	400	400	400	0	150	400	0	400	250	100	400	0	400	400	0	400	400	225	0	0	0	250	0	0	175	0	0	400	0	400	400	300	0	400	0	0	250	0	0	0	0	400
chr17_62927200_62927550	0	350	350	350	0	350	350	350	350	350	350	350	350	0	350	350	350	0	0	350	350	0	350	350	0	0	0	0	350	0	0	0	0	0	350	0	125	200	150	0	350	0	0	350	0	0	0	0	0
chr17_63012000_63012300	0	300	300	300	0	300	0	300	300	0	0	300	0	300	0	300	300	0	0	225	0	300	300	300	300	0	0	0	0	225	300	225	0	0	300	0	0	0	0	0	300	300	0	0	0	225	0	0	0
chr17_63037250_63037650	225	300	400	375	75	150	75	375	375	400	375	400	400	0	400	0	300	325	150	400	0	400	400	400	400	0	0	0	400	400	0	0	0	0	400	0	0	0	150	0	400	150	75	300	0	25	0	0	75
chr17_63097050_63097450	375	300	325	300	0	0	0	225	0	0	0	400	400	0	100	0	400	400	0	400	0	0	400	400	0	0	0	0	400	0	0	0	0	0	400	0	225	0	325	0	400	0	0	0	0	0	0	0	0
chr17_63411900_63412350	0	450	450	450	0	150	0	450	0	450	450	0	375	150	0	0	0	0	75	450	225	0	450	450	0	0	0	0	0	150	0	0	0	0	450	0	0	0	450	0	0	450	0	0	0	0	0	0	0
chr17_63973400_63973700	0	0	0	0	0	0	0	0	0	300	0	300	200	0	0	0	0	0	0	0	0	0	300	300	300	25	0	250	300	0	300	0	0	275	300	0	0	250	125	0	300	0	0	125	0	0	0	0	0
chr17_65174400_65174700	0	300	300	300	0	300	300	225	150	300	300	300	300	300	0	225	75	300	0	300	0	0	300	300	0	0	0	225	300	150	300	75	0	0	300	0	0	0	0	0	300	0	0	300	0	0	225	0	0
chr17_65180350_65180800	275	450	450	450	0	450	450	450	450	325	250	450	450	450	275	0	0	175	450	450	100	0	450	400	425	0	100	0	0	0	0	0	0	0	450	0	450	125	50	250	450	0	0	125	0	0	0	0	0
chr17_65182050_65182350	0	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	300	0	300	300	0	300	300	75	0	0	0	300	300	0	0	0	0	300	0	75	75	300	300	300	150	0	300	0	0	0	0	0
chr17_65214200_65214600	25	400	400	400	0	400	250	400	400	400	0	400	400	400	400	400	400	400	400	375	0	400	400	400	0	0	0	0	300	0	100	100	0	0	400	0	175	375	400	225	250	0	0	400	0	0	0	0	0
chr17_65241550_65242050	0	500	500	500	50	500	0	500	500	500	0	500	500	300	500	0	0	425	225	500	500	0	500	500	0	0	0	0	0	300	500	500	0	0	225	0	500	425	425	125	500	0	0	500	0	0	0	0	0
chr17_65269950_65270350	0	400	400	250	0	325	325	400	400	400	250	400	375	250	400	175	75	75	175	400	0	0	100	400	225	0	0	0	75	0	400	400	0	0	400	0	400	300	150	325	400	250	0	400	0	400	0	0	0
chr17_65310300_65310800	125	150	500	225	300	500	375	500	0	500	50	500	500	500	300	150	500	500	0	500	500	0	275	500	500	0	0	0	150	0	275	125	0	0	500	0	0	500	500	0	500	425	0	425	0	0	0	0	0
chr17_65312200_65312700	0	350	500	500	0	500	0	500	275	500	50	500	500	500	500	0	500	200	350	500	425	0	75	500	0	0	375	500	425	500	0	350	75	0	450	0	500	500	500	500	500	500	300	500	0	75	0	0	0
chr17_65321100_65321400	150	300	300	300	225	300	300	300	300	300	300	300	300	300	300	75	300	300	75	300	300	0	300	300	300	0	0	300	300	225	300	300	0	0	300	0	300	300	300	75	300	75	0	300	0	0	0	0	300
chr17_65328900_65329450	550	550	550	525	550	550	150	550	550	150	150	550	450	0	550	550	550	550	550	550	550	0	550	550	550	0	0	525	375	550	450	550	0	0	550	0	550	550	550	550	550	0	0	525	0	0	0	0	375
chr17_65333400_65333800	400	400	400	375	150	400	400	300	400	400	300	400	400	400	400	75	400	400	400	400	400	0	400	400	225	0	0	400	400	400	400	400	0	0	400	300	75	400	300	400	400	400	0	400	0	400	75	0	0
chr17_65392300_65392600	0	50	250	0	0	300	50	300	300	300	0	300	300	300	175	0	50	300	0	300	300	0	300	300	0	0	0	0	0	300	0	50	0	0	300	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr17_65447350_65447800	0	350	450	425	0	450	0	425	450	450	450	450	450	125	275	0	450	450	325	450	450	0	450	450	450	0	0	450	0	425	450	350	0	0	450	0	450	450	450	450	450	450	0	450	0	325	0	0	0
chr17_65482400_65482900	0	500	500	475	0	475	0	500	400	400	500	500	500	500	500	500	500	500	500	500	500	0	400	500	0	0	475	25	500	500	500	325	500	0	500	0	500	500	500	500	500	500	0	500	0	500	0	0	0
chr17_65490900_65491500	0	600	525	600	0	600	150	600	600	600	600	600	600	600	600	600	600	450	300	600	300	0	600	600	600	0	0	375	0	150	375	600	0	0	600	0	600	600	75	450	600	375	0	600	0	0	0	0	0
chr17_66006550_66006950	125	400	350	400	200	400	125	400	400	400	350	400	400	400	400	0	275	200	400	400	400	0	400	400	350	0	0	400	0	0	400	0	0	0	400	0	0	400	400	0	400	0	0	0	0	400	0	0	300
chr17_66195450_66195750	0	300	75	300	0	300	300	300	300	150	0	300	300	0	0	0	0	0	0	300	0	300	300	300	0	0	0	0	0	0	0	0	0	0	300	0	150	0	75	0	300	0	0	0	0	75	0	0	150
chr17_66257350_66257850	0	500	425	500	200	500	350	500	350	500	500	500	500	300	275	0	0	0	275	375	300	0	500	500	150	0	0	300	0	225	375	0	0	0	0	0	0	0	0	75	500	0	0	0	0	0	0	0	50
chr17_66262100_66262550	425	450	450	450	0	450	0	450	450	200	50	450	450	175	0	0	350	0	0	25	25	0	450	450	0	0	0	0	0	0	125	450	0	0	0	0	0	0	125	0	425	0	0	0	0	0	0	0	0
chr17_66266700_66267000	0	300	300	0	0	300	75	300	0	300	300	300	300	150	300	300	300	75	300	300	300	0	300	300	75	0	0	300	300	0	0	300	0	0	0	0	225	300	300	300	300	0	0	0	0	75	0	0	0
chr17_66280800_66281250	0	450	450	450	75	450	0	450	450	450	450	450	450	450	225	0	300	0	0	450	450	0	450	450	75	0	0	0	0	0	0	75	0	0	450	0	0	0	450	225	450	0	0	450	0	0	0	0	0
chr17_66369600_66370050	0	450	450	450	0	450	0	450	450	450	0	450	450	0	450	0	0	0	375	450	450	0	450	450	450	0	0	0	0	0	375	0	0	0	0	0	450	0	0	0	450	450	0	450	0	0	0	0	0
chr17_66378750_66379050	0	225	300	225	0	300	0	150	225	300	300	300	300	300	300	300	0	300	225	300	0	0	300	75	0	0	0	225	0	0	0	0	0	0	150	0	0	0	0	0	300	0	0	300	0	225	0	0	0
chr17_66386100_66386500	0	225	400	150	75	75	0	225	150	75	150	400	400	400	400	175	0	325	0	400	0	0	400	400	75	0	0	0	0	0	100	175	0	0	400	0	0	75	400	400	400	0	0	400	0	0	0	0	0
chr17_66398850_66399150	0	300	300	300	0	300	0	300	150	0	0	300	300	300	300	300	75	300	300	300	300	0	300	300	300	0	0	0	300	150	300	300	0	0	300	0	75	300	300	0	300	0	0	75	75	0	75	0	75
chr17_66405250_66405600	0	200	350	350	125	275	0	350	275	350	275	350	350	0	350	125	0	350	350	350	350	0	350	350	125	50	0	0	0	275	0	0	0	0	350	0	0	0	350	125	350	300	0	350	0	0	0	0	350
chr17_66408750_66409400	0	650	300	650	125	650	0	650	650	300	0	650	650	650	575	525	0	0	150	650	650	0	350	650	0	0	0	0	375	425	650	0	0	0	500	0	0	0	650	0	650	0	0	350	0	150	0	0	0
chr17_66432050_66432400	0	350	250	350	0	325	0	350	0	0	350	350	325	0	350	0	0	0	0	350	0	0	350	325	250	0	0	0	0	0	0	0	0	0	0	0	350	350	325	25	350	250	0	350	0	0	0	0	0
chr17_66441400_66441800	50	400	400	400	400	400	0	400	400	400	0	400	400	0	0	0	200	50	0	400	400	0	400	400	400	0	0	50	0	400	350	0	0	0	200	0	0	400	400	0	400	200	50	125	0	0	400	0	400
chr17_66447450_66448150	0	700	700	300	150	700	0	700	450	700	700	700	675	0	225	150	225	375	0	700	700	0	700	700	0	0	0	0	0	700	0	375	150	0	675	0	75	0	400	700	700	0	0	525	0	0	150	0	0
chr17_66459800_66460150	0	0	350	350	350	350	0	350	350	0	0	350	350	325	100	325	350	100	0	350	350	0	350	350	350	0	0	0	250	325	0	0	0	0	250	0	0	25	350	100	350	0	0	0	0	0	0	0	0
chr17_66476500_66477150	0	650	650	650	0	650	0	650	0	275	650	650	650	150	650	125	650	200	425	650	650	200	650	200	525	0	0	0	0	0	200	575	200	0	425	0	0	500	650	300	650	0	0	650	0	0	0	0	0
chr17_66485400_66485700	0	300	300	300	0	300	0	300	0	300	300	300	300	300	300	0	300	300	0	300	300	300	300	300	300	0	0	0	300	0	300	300	0	0	300	0	300	300	300	300	300	0	0	300	0	300	0	0	0
chr17_66504150_66504700	0	475	550	550	100	550	0	550	0	550	550	550	550	0	100	0	400	325	0	300	175	0	550	550	75	0	0	0	0	0	525	0	0	0	0	0	0	25	375	225	550	0	0	550	0	0	0	0	0
chr17_66508950_66509250	0	300	300	300	150	300	0	300	300	300	300	300	300	300	300	300	0	0	0	300	300	0	300	300	300	0	0	0	0	0	225	0	0	0	300	0	300	300	300	150	300	0	0	300	0	225	0	0	0
chr17_66522000_66522550	0	550	550	400	0	325	0	550	400	550	550	550	550	100	550	550	0	0	100	550	550	0	550	550	550	0	0	25	0	0	400	0	0	0	525	0	0	550	550	475	550	0	0	475	0	0	0	0	150
chr17_66529500_66529800	0	300	300	300	0	300	0	300	0	300	300	300	300	300	300	150	300	300	300	300	300	0	300	300	300	0	0	225	0	0	0	300	0	0	150	0	0	300	75	300	300	75	75	300	0	0	0	0	0
chr17_66530700_66531150	0	225	450	450	0	450	0	450	450	0	75	450	450	0	0	0	225	300	0	450	450	0	450	450	450	0	0	150	150	0	75	450	0	0	450	0	0	375	225	0	450	150	0	450	0	0	0	0	0
chr17_66531350_66531750	0	400	400	400	0	400	0	400	400	375	400	400	400	375	0	0	0	175	0	400	400	0	400	400	0	0	0	250	225	300	250	400	0	0	400	0	225	400	400	375	400	25	0	100	0	0	0	0	0
chr17_66538750_66539050	0	300	300	300	300	300	0	300	0	300	50	300	300	300	300	0	0	300	250	300	300	100	300	200	300	0	0	0	125	0	0	0	0	0	0	0	0	300	125	300	300	0	0	100	0	0	0	0	275
chr17_66540700_66541100	0	400	400	400	125	400	0	400	0	125	50	400	400	125	0	200	400	400	0	400	400	125	400	400	0	50	0	0	0	275	0	0	0	0	0	0	350	125	400	0	400	0	0	400	0	0	0	0	350
chr17_66553500_66553800	0	300	300	300	225	300	0	300	75	300	300	300	300	300	300	300	150	300	300	300	300	0	300	300	0	0	0	0	0	0	300	300	0	0	225	0	0	300	300	0	300	300	0	300	0	300	0	0	75
chr17_66565450_66565750	0	50	300	300	300	300	0	300	200	300	0	300	300	200	300	0	0	0	300	300	0	0	300	125	300	0	0	0	0	0	0	0	0	0	200	0	0	175	300	0	300	300	0	300	0	0	0	0	0
chr17_66576000_66576350	0	300	350	350	0	350	0	350	75	350	350	350	350	0	0	0	0	0	0	350	75	0	350	0	350	0	0	0	0	0	0	0	0	0	50	0	0	225	0	50	350	0	0	0	0	0	0	0	0
chr17_66584850_66586000	0	1150	925	1150	25	1150	0	1150	1150	1150	1150	1150	550	0	100	450	825	300	1075	1150	700	0	1150	1150	750	0	0	25	975	700	775	1150	0	0	1075	0	1150	975	1150	375	1150	225	375	1150	0	0	0	0	375
chr17_66590000_66590350	0	350	350	350	0	325	0	325	350	350	350	350	350	175	350	25	175	0	350	350	350	0	350	350	25	0	0	0	0	350	350	350	0	0	350	0	175	350	350	350	350	325	0	100	0	0	0	0	250
chr17_66665400_66665750	0	350	350	350	50	350	0	350	350	350	350	350	350	350	275	0	350	275	225	350	350	0	350	350	350	0	0	0	350	0	0	350	0	0	350	0	350	350	350	300	350	200	0	350	0	0	0	0	0
chr17_66714550_66714900	0	350	350	225	0	0	0	350	0	200	0	350	275	0	350	0	0	150	0	350	350	0	350	350	50	275	125	0	0	300	0	50	0	0	0	0	200	0	350	0	350	0	0	275	0	0	0	0	0
chr17_66716150_66716550	0	400	400	400	225	400	0	400	400	400	0	400	375	0	400	225	0	0	0	400	400	0	375	400	0	0	0	0	0	0	0	0	0	0	0	0	325	0	100	25	400	0	0	75	0	0	0	0	0
chr17_66726300_66726650	0	350	350	350	0	350	0	275	0	350	350	350	350	0	0	300	350	0	0	350	350	0	350	350	350	0	0	0	0	0	0	0	350	0	0	0	0	0	350	350	350	350	350	125	0	0	0	0	350
chr17_66752200_66752500	0	300	300	275	0	275	0	300	300	175	0	300	300	0	175	0	0	25	0	300	300	0	300	300	300	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	300	25	0	300	0	0	0	0	0
chr17_66755350_66755650	0	300	50	300	0	300	50	300	300	0	0	300	275	300	275	0	300	300	0	300	300	0	300	300	300	0	0	0	275	0	0	0	0	0	300	0	0	300	300	300	300	0	0	300	0	0	0	0	0
chr17_66756000_66756300	0	300	150	225	0	300	0	300	300	150	225	300	300	0	300	0	300	225	0	300	300	0	300	300	150	0	0	0	0	0	0	300	0	0	300	0	0	300	300	300	300	0	0	0	0	0	0	0	0
chr17_66763050_66763450	0	400	150	225	0	225	0	375	0	400	225	400	0	400	225	0	400	75	0	400	400	0	400	400	400	0	0	0	0	0	0	0	0	0	400	0	0	0	25	0	400	375	0	400	0	0	0	0	0
chr17_66813850_66814350	0	500	500	275	125	500	150	500	500	500	500	500	500	0	375	500	500	0	0	500	500	0	500	500	500	0	0	0	200	500	500	0	0	0	500	0	0	500	500	0	500	500	0	500	0	0	0	0	0
chr17_66830150_66830700	0	550	550	375	0	550	0	550	550	550	550	550	550	550	550	550	550	550	0	550	550	0	550	550	475	550	0	0	550	550	550	550	100	325	525	0	550	325	550	25	550	550	550	550	0	25	0	0	250
