A.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr21_40310200_40310300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	100	0	100	0	100	0	0	100	100	0	0	0	0	0	100	100	0	100	0	0	0	0	0	0	100	0	0	0	100	100	0
chr21_40343250_40343700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	450	0	0	0	0	0	0	450	450	0	0	0	0	0	450	450	0	450	0	0	0	0	75	0	450	0	0	0	450	450	450
chr21_40346200_40346600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	50	0	0	0	400	400	0	0	0	0	0	400	400	0	400	0	0	0	0	0	0	400	0	400	400	400	400	400
chr21_40376400_40376700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	0	0	0	300	0
chr21_40378350_40378550	50	0	0	125	0	200	200	200	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	75	0	200	200	0	0	0	0	0	200	200	0	200	0	0	0	0	0	0	200	0	0	0	0	200	200
chr21_40393150_40393850	0	0	0	0	0	200	0	125	0	50	0	0	0	0	0	700	0	0	700	0	0	0	50	700	0	700	700	0	575	0	0	0	700	700	0	700	0	0	0	0	0	0	700	0	0	0	500	700	700
chr21_40450000_40450700	0	0	0	0	0	0	0	50	0	0	0	0	575	0	125	700	0	0	700	0	0	0	0	575	0	700	700	0	0	0	0	0	700	700	0	700	0	0	0	0	300	0	700	0	125	200	700	700	700
chr21_40451800_40452450	0	0	0	0	0	0	0	0	0	0	0	0	300	0	275	0	0	0	0	0	0	75	0	650	0	650	650	0	0	0	0	0	650	650	0	650	0	0	0	0	0	0	650	0	200	650	650	650	225
chr21_40459950_40461150	0	0	0	0	0	0	0	0	0	0	0	0	75	0	375	750	0	525	375	0	225	0	150	225	0	1200	1200	0	0	0	150	0	1200	1200	75	225	0	0	0	0	0	0	1200	0	0	0	525	1200	1200
chr21_40467250_40467750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	500	500	0	0	0	0	0	500	500	0	500	0	0	0	0	0	0	500	0	225	150	500	500	500
chr21_40472350_40472700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	350	0	350	350	50	0	75	0	0	350	350	0	300	0	0	0	75	150	0	350	0	0	350	350	350	350
chr21_40476600_40477550	0	0	0	0	0	0	0	0	0	0	0	0	0	425	600	375	75	0	950	0	0	0	0	300	0	950	950	0	0	0	0	0	950	950	150	950	0	0	0	0	950	0	950	0	750	300	950	950	950
chr21_40482700_40483050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	300	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	350	350	125	350	0	0	0	0	125	0	350	0	0	0	125	350	0
chr21_40485550_40486650	0	0	0	0	0	125	0	150	0	0	0	0	375	0	1100	450	75	0	0	0	525	0	0	825	0	1100	1100	0	0	0	0	0	1100	1100	0	1100	0	0	0	0	225	0	1100	0	350	0	750	1100	650
chr21_40515000_40515200	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	200	0	200	0	0	0	0	125	0	200	200	0	0	0	0	0	200	200	200	200	0	0	0	0	75	0	200	0	0	0	200	200	200
chr21_40515450_40515950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	500	500	0	0	0	500	75	500	500	0	500	0	0	0	0	0	0	500	0	0	0	500	500	500
chr21_40520200_40520850	0	450	0	0	0	225	0	525	0	0	0	0	0	0	50	0	0	0	0	0	0	225	0	425	0	650	650	0	0	0	0	0	650	650	0	650	0	0	0	0	0	0	650	0	0	0	350	650	200
chr21_40533700_40534050	0	0	0	0	0	0	0	50	0	0	0	0	200	0	150	0	0	0	0	0	0	350	0	50	0	350	350	0	0	0	0	0	350	350	0	350	225	0	0	0	0	0	350	0	0	0	125	350	0
chr21_40552750_40553100	0	0	0	0	0	0	0	0	0	200	0	0	0	150	0	0	0	0	125	0	0	0	0	0	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	0	0	350	350	200
chr21_40572000_40572150	0	0	0	0	0	0	0	150	0	0	0	0	0	150	0	0	0	0	150	0	0	0	0	0	0	150	150	0	0	0	150	0	150	150	0	150	0	0	0	0	0	0	150	0	0	0	150	150	150
chr21_40573650_40574000	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	0	350	0	350	350
chr21_40587000_40587350	0	0	0	0	0	0	0	0	0	0	0	0	75	0	350	0	0	0	275	0	0	0	0	125	0	350	350	0	0	0	0	0	350	350	350	350	0	0	0	0	0	0	350	0	0	0	350	350	350
chr21_40619350_40619750	0	0	0	0	0	0	0	0	0	0	0	0	0	125	350	125	0	0	400	0	0	0	0	400	0	400	400	0	0	0	0	0	400	400	0	400	0	0	0	0	0	0	400	0	400	125	200	400	275
chr21_40624800_40625250	0	0	0	0	0	0	0	0	0	0	0	450	0	0	450	0	0	0	300	0	150	0	75	150	0	450	450	0	0	0	450	0	450	450	0	450	75	0	0	0	0	0	450	0	0	0	450	450	450
chr21_40660200_40660400	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	50	0	0	0	0	0	0	200	200	0	200	200	0	0	0	0	0	200	200	0	200	0	0	0	0	0	0	200	0	0	0	200	200	200
chr21_40669650_40670400	0	450	0	150	0	750	0	750	750	0	75	0	0	0	0	225	0	0	450	0	0	0	0	375	0	750	750	0	0	0	0	0	750	750	0	750	225	0	0	0	0	0	750	0	750	150	750	750	675
chr21_40674000_40674600	0	75	0	0	0	150	150	600	0	0	0	0	0	75	600	525	0	0	0	0	225	0	0	0	0	600	600	0	0	0	0	0	600	600	225	600	0	0	0	0	0	0	600	0	0	0	525	600	225
chr21_40680600_40680800	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	200	0	0	0	0	0	0	0	75	0	200	200	0	0	0	0	0	200	200	150	200	0	0	0	0	0	0	200	0	0	0	200	200	75
chr21_40701150_40701500	0	0	0	0	0	0	0	0	75	0	0	0	0	0	300	0	350	0	350	0	0	0	0	75	0	350	350	0	0	0	0	0	350	350	75	350	0	0	0	0	0	0	350	0	0	0	0	350	125
chr21_40702300_40702350	0	0	0	0	0	0	0	0	0	0	50	50	50	0	0	50	50	0	50	0	0	0	0	50	0	50	50	0	0	0	0	0	50	50	0	50	0	0	0	0	50	0	50	0	0	0	50	50	50
chr21_40747050_40747650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	300	150	600	0	0	0	0	150	0	600	600	0	0	0	0	0	600	600	0	600	0	0	0	0	150	0	600	0	0	0	75	600	600
chr21_40761700_40762650	0	0	0	0	0	0	0	0	0	0	75	0	125	0	0	0	50	0	425	0	0	0	150	0	0	950	725	200	0	0	0	0	950	950	300	950	0	0	0	0	0	0	950	0	0	0	950	950	950
chr21_40777900_40778250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	300	0	0	0	0	0	75	0	225	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	0	0	350	350	350
chr21_40788300_40788350	0	0	0	0	0	0	0	0	0	0	0	0	50	0	50	0	0	0	50	0	0	50	0	50	0	50	50	0	0	0	0	0	50	50	50	50	0	0	0	50	0	0	50	0	0	0	50	50	50
chr21_40835200_40835700	0	0	0	0	0	0	0	0	0	0	75	0	225	0	500	0	375	0	0	0	0	0	225	300	0	500	500	0	0	0	0	0	500	500	0	500	0	0	0	0	0	0	500	0	0	0	0	500	500
chr21_40875600_40875950	0	0	0	0	0	0	0	0	0	0	0	0	350	0	350	0	350	0	350	0	0	150	0	350	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	75	0	350	0	0	0	50	350	0
chr21_40907050_40907750	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	425	0	0	0	0	200	0	700	700	0	0	0	0	0	700	125	0	700	0	0	0	0	0	0	700	0	0	0	125	700	350
chr21_40909600_40909950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	150	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	0	0	350	350	0
chr21_40935600_40936050	0	0	0	0	0	0	0	0	0	0	0	0	450	0	150	0	0	0	0	0	0	0	0	0	0	450	450	0	0	0	0	0	450	450	75	450	0	0	0	0	0	0	450	0	0	0	450	450	450
chr21_40937650_40938050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	125	0	0	400	0	400	400	0	0	0	0	0	400	400	0	400	125	0	0	0	0	0	400	0	0	0	400	400	125
chr21_40943100_40943150	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	50	0	50	0	0	0	0	50	0	50	50	0	0	0	0	0	50	50	50	50	0	0	0	0	0	0	50	0	0	0	50	50	50
chr21_40949550_40949750	0	0	0	0	0	0	0	0	0	0	0	0	200	0	200	0	0	0	50	0	0	200	0	200	0	200	200	0	0	0	0	0	200	200	0	200	200	0	0	0	200	0	200	0	0	0	200	200	200
chr21_40955700_40955850	0	75	0	0	0	150	0	0	150	0	150	0	0	0	150	0	0	0	0	0	0	0	0	0	0	150	150	0	0	0	0	0	150	150	0	150	0	0	0	0	0	0	150	0	0	75	150	150	0
chr21_40962600_40963250	0	0	0	0	0	0	0	0	0	0	0	0	0	200	75	0	0	0	525	0	0	0	0	0	0	650	650	0	0	0	0	0	650	650	225	650	0	0	0	0	0	0	650	0	0	525	0	650	525
chr21_40984150_40985000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	0	850	0	0	275	275	850	0	850	850	0	0	0	0	0	850	350	350	850	275	0	0	200	125	0	850	0	0	0	850	850	850
chr21_41013850_41014350	0	0	50	0	0	0	0	0	0	275	0	0	300	0	0	0	0	0	500	0	500	0	0	0	0	500	500	0	0	0	0	0	500	500	500	500	0	0	0	0	0	0	500	0	0	0	500	500	500
chr21_41036500_41036700	0	0	0	0	0	0	125	125	0	0	200	0	200	0	0	0	0	0	200	0	0	0	125	150	0	200	200	0	0	0	0	0	200	200	0	200	0	0	0	0	0	0	200	0	0	0	200	200	200
chr21_41037600_41037950	0	0	0	0	0	0	0	0	0	0	0	0	0	125	350	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	0	0	0	350	350
chr21_41054950_41055250	0	50	0	0	0	0	0	300	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	275	0	0	200	0	0	0	0	175	0	300	0	0	0	300	0	0
chr21_41369400_41369950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	150	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0
chr21_44407450_44408700	0	600	0	0	0	275	200	200	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	1250	1250	0	0	0	0	0	1250	1250	0	1250	575	0	0	0	0	0	1250	0	0	0	525	275	0
chr21_44413650_44415150	0	0	0	0	0	0	75	75	0	150	675	0	0	0	525	0	0	0	0	300	525	1125	0	0	0	1500	375	375	0	0	0	0	1500	1500	0	825	0	0	0	0	225	0	1500	0	0	0	0	0	0
chr21_44415500_44416650	0	0	0	0	0	0	225	0	0	25	150	0	225	0	0	0	0	0	0	0	0	0	0	0	0	1125	1150	0	0	0	0	0	1150	1150	0	1150	0	0	0	0	0	0	1150	0	0	150	150	1150	0
chr21_44419200_44419500	0	0	0	0	0	0	300	0	0	300	0	150	300	0	0	0	0	0	0	0	150	0	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	0	0	300	0	0
chr21_44426850_44427200	0	0	0	0	0	0	0	0	0	200	0	0	0	0	275	0	0	0	0	0	275	0	0	0	0	350	200	0	0	0	0	0	350	350	0	0	0	0	0	0	350	0	350	0	0	0	0	0	0
chr21_44628750_44629050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	75	300	225	0	0	0	300	300	0	0	0	0	150	300	300	0	300	0	0	0	0	0	225	300	0	0	0	0	150	0
chr21_45434400_45434800	0	0	0	0	0	0	0	0	0	75	300	0	0	300	400	25	0	375	0	150	0	0	0	0	0	400	0	0	0	0	0	0	375	0	250	75	0	0	150	0	375	0	400	325	0	0	0	0	0
chr21_45453500_45453900	0	0	0	0	0	0	0	0	0	175	325	0	100	0	0	300	0	0	0	0	0	0	0	0	0	400	175	0	0	0	0	0	400	400	0	25	0	0	0	0	0	0	375	0	0	0	0	0	0
chr21_46069800_46070100	0	0	0	0	0	0	0	0	0	225	300	0	0	0	300	75	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0
chr22_10850600_10851300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	450	0	0	0	0	0	675	700	0	700	0	0	0	0	0	0	675	0	300	0	0	700	0
chr22_12788550_12788900	0	0	0	0	125	0	0	50	0	0	0	0	0	275	0	0	0	0	0	0	0	125	0	275	0	350	350	0	0	0	0	0	350	350	0	275	0	0	0	0	0	0	350	0	350	0	50	350	0
chr22_15362050_15362350	0	0	0	0	300	0	0	0	0	0	0	0	0	50	0	0	0	125	0	0	0	0	200	0	0	275	300	0	0	0	0	0	300	300	0	275	300	0	0	0	0	0	300	0	300	0	200	300	0
chr22_15371100_15371400	0	0	0	0	0	300	0	0	300	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	225	0	0	300	0	300	75	300	300	0
chr22_15387800_15388100	0	0	0	0	0	0	0	0	0	0	0	125	0	125	0	275	0	0	0	0	0	50	0	0	0	275	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	125	275	0	300	300	300	300	275
chr22_15391200_15391500	0	0	0	300	300	300	0	0	300	0	0	0	0	225	75	225	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	300	300	0
chr22_15430950_15431250	0	0	0	150	300	0	0	0	75	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	225	300	300	0	0	0	0	0	0	0	0	300	0	300	300	150	300	300
chr22_15437000_15437350	0	0	0	350	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	350	0	0	0	0	0	350	350	0	325	0	0	0	0	250	0	350	0	350	250	325	350	0
chr22_15513150_15513550	0	0	0	0	0	0	400	0	0	0	0	0	0	400	0	0	0	0	0	0	250	0	0	0	0	375	400	0	0	0	0	0	400	400	0	400	325	0	0	0	0	0	400	0	400	0	400	400	0
chr22_15710150_15710700	0	0	0	0	0	0	0	0	0	0	525	550	300	550	400	0	0	0	0	0	0	0	0	550	0	525	550	0	0	0	300	0	550	550	0	550	0	0	0	0	0	0	550	0	550	550	550	550	525
chr22_15760200_15760550	0	0	125	0	0	0	125	0	0	0	0	350	0	0	0	0	0	0	0	0	350	0	0	0	0	350	350	50	0	0	0	0	350	350	0	350	0	0	0	0	0	200	350	0	350	275	125	350	50
chr22_15816500_15816850	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	300	0	250	0	0	350	0
chr22_15821650_15821700	0	0	0	0	0	0	50	0	50	0	0	50	0	0	0	0	0	0	0	0	50	0	0	0	0	50	50	0	0	0	0	0	50	50	0	50	0	0	0	0	0	0	50	0	50	50	0	50	0
chr22_15829350_15829950	0	0	0	0	0	0	0	0	450	0	0	600	600	0	0	0	0	150	75	0	0	0	0	0	0	600	600	0	0	0	0	0	600	600	0	600	450	0	0	0	0	600	600	0	600	600	600	600	600
chr22_15840650_15840900	0	0	0	0	0	0	0	0	0	0	25	250	0	0	0	150	0	0	75	0	0	0	0	0	0	250	250	0	0	0	150	0	225	75	0	250	0	0	0	0	0	0	250	0	250	250	250	250	250
chr22_15907850_15908400	0	75	0	0	0	0	75	0	0	0	300	450	225	300	0	0	0	0	0	0	0	0	0	0	0	525	400	0	0	0	0	0	550	550	0	550	0	0	0	0	0	0	525	0	550	525	550	550	0
chr22_15924850_15925350	0	0	500	0	0	425	200	0	500	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	500	425	0	0	0	0	0	500	500	0	500	0	0	0	0	0	0	500	0	500	0	150	500	0
chr22_15938450_15938600	0	0	150	0	0	0	0	0	0	0	100	0	150	0	0	0	0	0	0	0	0	0	0	0	0	125	125	0	0	0	0	0	150	150	0	150	50	0	0	0	0	0	150	0	150	150	150	150	150
chr22_16028100_16028400	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	150	0	0	0	0	0	300	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	300	300	300
chr22_16068350_16068500	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	50	0	0	0	0	0	0	0	125	150	0	0	0	50	0	150	150	0	125	0	0	0	0	0	50	150	0	150	150	150	150	150
chr22_16070200_16070650	0	0	0	0	0	0	0	0	0	0	0	0	0	450	450	50	0	0	0	0	0	0	0	0	0	450	450	0	0	0	0	0	450	450	0	450	0	0	0	0	0	0	425	0	450	450	450	450	425
chr22_16076100_16076400	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	300	0	0	0	0	300	0	0	0	0	300	300	300	0	0	0	0	300	300	0	300	0	0	0	150	0	0	300	0	300	300	300	300	300
chr22_16081350_16081650	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	150	0	0	150	0	0	0	75	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	0	300	300	300	0
chr22_16119450_16119950	0	0	0	0	0	0	0	0	0	0	0	125	0	500	0	0	0	275	200	0	0	350	200	275	0	500	500	0	0	0	0	0	500	500	0	500	0	0	0	0	0	0	500	0	500	500	500	500	500
chr22_16138650_16139150	0	0	0	0	0	0	0	0	75	0	0	500	0	0	0	375	0	275	375	0	0	0	0	425	0	500	500	0	0	0	0	0	500	500	0	500	300	0	0	0	0	0	500	0	500	500	500	500	500
chr22_16181050_16181300	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	250	0	0	0	0	125	0	250	250	0	0	125	0	0	250	250	0	250	50	0	0	0	0	0	250	0	250	0	250	250	250
chr22_16413600_16413900	0	0	0	0	75	0	0	75	0	0	0	300	0	0	300	0	0	150	75	0	0	0	0	225	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	300	0	300	300	300	300	150
chr22_16579500_16579850	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	350	0	0	150	0	0	0	350	350	0	350	350	0	0	0	0	0	350	350	0	350	125	0	0	300	350	0	350	0	350	350	350	350	350
chr22_16674450_16674600	0	0	0	0	0	0	0	0	0	0	0	150	75	0	150	0	0	75	75	0	0	0	0	150	0	150	150	0	0	0	0	0	150	150	0	150	0	0	0	0	0	0	150	0	150	150	150	150	150
chr22_20016400_20016700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	200	0	0	0	0	0	0	0	300	300	125	0	0	0	0	300	0	0	125	0	0	0	0	0	0	275	0	0	275	0	0	0
chr22_20358000_20358350	0	0	0	0	0	0	350	0	0	350	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	0	0	350	0	350	350	0	350	200
chr22_21869200_21869400	0	0	0	200	0	0	0	0	0	0	0	50	0	0	0	0	0	0	200	0	0	0	0	0	0	200	0	0	0	0	0	200	200	0	200	0	0	0	200	200	125	0	200	0	0	0	0	200	0
chr22_23181050_23181350	0	0	125	0	0	0	0	0	125	0	0	0	0	0	200	0	0	0	0	275	300	125	300	0	0	300	300	0	0	0	0	0	300	0	0	0	125	0	0	0	125	0	275	0	0	0	0	0	0
chr22_28827700_28828050	0	200	0	50	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	50	350	0	0	125	0	0	0	350	0	0	0	0	0	275	0	275	0	350	0	0	0	0	0	0
chr22_34326100_34326950	0	0	0	0	0	0	0	125	0	0	0	0	0	275	0	0	0	0	200	0	0	0	425	50	0	850	850	0	0	0	0	0	850	850	50	850	50	0	0	500	0	0	850	0	850	850	850	850	850
chr22_34422600_34422950	0	0	0	0	0	0	0	0	0	0	0	200	0	0	150	350	0	0	350	0	0	0	125	350	0	350	350	0	0	0	0	0	350	350	0	350	0	0	0	0	350	0	350	0	350	225	350	350	350
chr22_34616100_34616300	0	0	0	0	200	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	200	0	0	0	200	200	0	200	0	0	0	0	200	0	200	0	200	200	200	200	200
chr22_36487900_36488200	0	0	0	0	250	300	0	0	0	0	0	50	0	300	0	0	0	0	0	0	0	125	125	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	0	0	275	0	300	300	275	300	125
chr22_37216150_37216800	0	375	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	275	50	50	0	0	0	0	650	650	0	0	0	0	0	0	650	0	0	0	0	650	0	0	0	0	650	0	0	50	275	0	0
