A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr2_184679450_184680000	0	550	550	550	0	450	0	450	550	550	550	550	550	0	0	0	0	550	0	550	0	0	0	525	550	0	175	0	0	475	0	0	0	550	550	550	0	550	550	0	550	550	0	550	0	0	0	0	0	475
chr2_184718650_184719150	0	500	500	500	0	500	0	500	500	500	500	500	500	50	0	0	275	375	0	500	0	0	0	500	200	0	0	0	0	0	0	0	0	500	500	500	0	500	350	0	0	500	0	500	75	200	500	500	500	500
chr2_190465700_190466050	350	350	350	325	0	350	0	350	325	25	350	350	100	0	0	0	350	350	175	350	350	0	350	175	250	0	0	0	100	0	350	350	350	350	325	350	250	350	350	350	0	250	25	350	250	0	0	350	175	350
chr2_195583050_195583350	300	300	300	150	0	300	0	300	300	300	300	300	300	300	300	300	300	300	0	0	150	0	300	300	150	0	0	300	300	225	300	300	0	0	75	0	0	300	300	300	0	300	300	300	0	0	0	0	0	0
chr2_200477250_200478250	1000	1000	1000	975	0	975	975	1000	1000	1000	1000	1000	1000	475	25	750	0	0	0	1000	1000	25	1000	1000	0	0	0	375	525	0	0	0	450	0	1000	0	0	0	0	0	675	1000	0	0	0	0	0	0	0	0
chr2_201113000_201113500	500	500	500	500	0	500	500	500	500	500	500	500	400	0	475	0	0	500	0	500	500	0	500	500	175	500	500	250	500	300	500	500	500	500	475	500	500	500	500	500	475	500	500	500	325	0	0	500	100	0
chr2_207237900_207238200	300	300	300	300	0	300	0	0	300	300	300	300	300	300	300	225	300	0	0	0	300	0	300	300	0	0	0	0	0	300	300	300	0	0	0	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr2_207906750_207907050	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	0	300	300	300	0	75	225	75	225	300	300	225	150	300	300	150	300	300	300	0	300	300	300	300	0	0	0	0	0
chr2_218891350_218891900	550	550	550	350	200	550	0	550	550	550	550	550	550	0	550	550	550	550	125	550	550	0	550	550	0	0	0	350	200	425	425	550	550	550	550	550	550	550	550	550	0	550	550	550	0	0	0	0	0	0
chr2_219375300_219375650	350	350	350	350	0	350	350	350	350	350	150	350	350	350	350	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	225	350	350	350	350	350	350	350	350	350
chr2_219376500_219376800	300	300	300	300	0	300	300	300	300	300	300	300	300	225	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	75	300	300	300	300	0	0	0	0	300
chr2_227008200_227008750	0	550	375	550	0	550	0	175	300	550	550	550	0	0	300	150	150	25	0	550	550	0	550	550	550	550	550	0	150	550	550	375	550	75	550	550	175	550	550	300	525	550	300	550	0	0	0	0	0	0
chr2_227016150_227016450	0	300	300	300	0	300	0	300	300	300	300	300	0	0	0	300	0	300	0	300	300	0	300	300	300	150	0	0	0	0	300	0	300	0	300	0	0	300	300	0	0	300	0	300	0	0	0	0	0	0
chr2_227018150_227019050	300	900	900	900	0	875	0	900	900	900	900	900	0	425	0	0	0	0	0	900	900	0	900	900	900	900	0	0	900	500	900	0	900	0	900	900	0	900	900	0	900	900	300	900	0	0	0	0	0	200
chr2_227019450_227020050	525	600	600	600	0	450	0	600	600	600	600	600	0	300	0	0	0	0	0	150	600	0	600	600	600	0	0	75	600	0	225	0	300	0	600	0	0	600	600	0	450	600	0	600	150	0	0	0	0	0
chr2_227021100_227022000	225	900	900	900	0	900	300	900	900	900	900	900	0	0	0	225	0	0	0	900	900	0	900	375	900	0	0	0	375	0	375	0	900	0	900	375	0	900	900	0	75	900	0	900	0	0	0	150	0	0
chr2_227023500_227024450	800	950	900	950	525	425	0	950	950	950	950	950	0	425	0	0	200	0	0	300	950	0	950	950	950	200	0	0	950	0	575	0	950	0	950	575	0	950	950	0	275	950	0	950	0	0	0	0	0	0
chr2_227031350_227032350	0	1000	1000	975	225	775	0	900	1000	1000	1000	1000	0	300	0	675	0	600	0	1000	1000	0	1000	1000	1000	600	0	0	1000	0	1000	0	1000	0	1000	0	225	1000	1000	0	850	1000	600	1000	0	0	0	0	0	100
chr2_227040500_227041150	0	650	625	650	0	0	0	650	650	650	650	650	0	0	0	0	0	0	0	650	650	0	650	650	650	175	0	0	650	0	175	0	25	0	650	0	0	650	650	0	175	650	0	650	25	0	0	250	0	0
chr2_227041600_227042150	50	550	550	550	0	550	0	550	550	550	550	550	0	0	0	0	0	0	0	550	550	0	550	550	550	0	0	0	350	50	350	0	550	0	550	50	0	550	550	0	0	550	0	550	0	0	0	0	0	0
chr2_227053750_227054050	0	300	300	275	0	275	0	300	300	300	300	300	0	0	0	0	0	0	0	300	300	0	300	300	300	0	0	0	300	0	250	0	300	0	300	300	0	300	300	0	0	300	0	300	0	100	0	125	0	50
chr2_227078200_227079150	675	950	950	950	0	950	0	950	950	950	950	950	0	0	0	0	0	0	0	950	950	0	950	950	950	450	0	0	950	450	950	0	950	525	950	950	0	950	950	0	275	950	0	950	950	675	375	525	750	900
chr2_227098800_227099650	300	850	850	850	0	750	0	850	850	850	850	850	0	525	0	0	0	0	0	850	850	0	850	850	850	100	0	0	850	175	850	0	850	0	850	225	0	850	850	0	100	850	0	850	0	100	0	0	0	0
chr2_227100750_227101300	0	550	550	550	0	375	0	550	550	550	550	550	0	0	0	0	0	0	0	550	550	0	550	550	550	100	0	0	550	0	150	0	325	0	550	100	0	550	550	0	0	550	0	550	175	175	100	0	175	100
chr2_227107950_227108250	0	300	300	300	0	225	0	300	300	300	300	300	0	0	0	0	0	300	0	300	225	0	300	300	300	75	0	0	0	150	0	0	75	0	300	0	0	300	300	0	75	300	0	300	0	0	0	0	0	0
chr2_227110550_227111250	375	700	450	700	0	700	0	700	550	700	700	700	0	250	0	0	0	0	0	700	475	0	700	675	700	0	0	0	175	0	0	0	0	0	375	0	0	700	700	0	450	700	0	700	0	0	0	0	150	0
chr2_227131550_227132900	525	1350	1350	1350	0	200	0	1350	1025	1350	1350	1350	0	0	0	0	0	0	0	1350	1350	0	1350	1325	1350	0	0	0	825	675	675	0	1150	50	1350	900	375	1350	1350	0	750	1350	0	1350	0	0	0	0	0	0
chr2_227133600_227133900	300	300	300	300	0	0	0	300	300	300	300	300	0	0	0	0	0	0	0	300	300	0	300	300	300	300	0	0	150	0	150	0	0	0	300	0	0	300	300	0	300	300	0	300	0	0	0	0	0	0
chr2_227136700_227137750	725	1050	1050	1050	0	950	0	1050	1050	1050	1050	1050	0	450	0	0	0	125	0	1050	1050	0	1050	1050	1050	550	0	0	1050	675	725	0	1050	875	1050	550	0	1050	1050	50	1050	1050	0	1050	0	0	0	0	0	0
chr2_227138550_227139200	0	650	650	650	0	650	0	650	650	650	650	650	0	0	0	0	0	0	0	650	650	0	650	425	650	200	0	0	650	0	200	0	650	275	650	350	0	650	650	0	425	650	0	650	0	0	0	0	0	0
chr2_227171700_227172550	600	850	675	850	0	850	0	825	850	850	825	850	0	550	0	0	0	0	0	850	850	0	850	850	850	0	0	0	325	0	675	0	0	300	850	0	0	850	850	0	0	850	0	850	0	0	0	0	0	0
chr2_227247850_227248200	0	350	350	350	0	350	0	350	350	350	350	350	0	0	0	0	0	0	0	350	350	0	350	350	350	0	0	0	350	200	350	0	0	0	350	0	0	350	350	200	0	350	0	350	200	0	0	0	0	275
chr2_227251950_227252700	450	750	750	750	0	750	0	750	675	750	750	750	0	0	0	0	0	0	0	750	750	0	750	150	750	0	0	0	750	225	750	0	0	0	750	750	0	750	750	0	0	750	0	750	225	0	0	0	0	0
chr2_227298300_227299350	450	1050	1050	1050	0	1050	0	1050	1050	1050	1050	1050	0	0	0	0	0	0	525	1050	1050	0	1050	1050	1050	0	300	0	1050	750	1050	0	750	975	1050	375	0	1050	1050	0	0	1050	0	1050	750	0	0	0	0	600
chr2_227300800_227301150	0	350	350	275	0	350	0	350	350	350	350	350	350	150	0	300	225	350	75	350	350	0	350	350	350	150	0	0	350	350	350	0	350	200	350	350	0	350	350	350	0	350	0	350	0	0	0	0	75	0
chr2_227302150_227302500	300	350	350	350	0	0	50	350	350	350	350	350	0	0	0	0	350	350	0	350	350	0	350	350	350	0	0	0	275	125	350	0	0	350	350	350	275	350	350	0	0	350	0	350	0	0	0	0	0	350
chr2_227310300_227310750	450	450	450	450	0	450	0	450	450	450	450	450	225	300	0	300	0	0	0	450	375	0	450	450	450	0	0	0	450	300	450	0	0	0	450	0	0	450	450	0	0	450	0	450	0	0	0	0	0	0
chr2_231501600_231501900	300	300	300	300	0	300	225	300	300	300	0	300	300	0	0	300	75	0	0	0	300	0	300	300	300	0	0	0	0	300	0	0	300	300	0	300	150	0	0	300	300	150	0	150	300	0	0	0	0	0
chr2_232292650_232293500	850	850	850	125	0	650	50	425	850	850	850	850	850	425	200	850	850	850	0	850	850	0	850	850	850	0	0	850	500	850	850	850	650	275	200	850	850	850	850	850	0	850	850	850	0	0	0	0	0	0
chr2_232317400_232317750	350	350	350	350	350	350	125	350	350	350	350	350	350	350	200	0	350	0	0	350	350	0	350	350	125	0	0	150	50	350	350	350	200	50	350	125	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr2_232335200_232335500	300	0	300	0	0	300	0	300	300	300	300	300	300	300	125	0	300	300	0	275	300	0	300	200	300	200	0	300	300	300	300	300	300	200	125	300	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr2_232543250_232543550	125	125	300	50	0	50	0	125	300	300	300	300	300	300	300	300	300	300	0	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr2_233209950_233210250	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	225	300	300	300	300	0	0	150	300	300
chr2_238092750_238093350	525	0	600	0	0	150	0	0	600	600	600	600	600	600	600	0	600	600	0	600	600	0	600	600	600	600	375	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	0	0	0	0	0
chr2_238166550_238167350	800	150	800	200	0	150	275	75	800	800	800	800	800	800	800	650	800	800	600	800	800	0	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	0	0	0	0	0	0
chr2_238243500_238243900	400	325	400	0	0	225	0	0	400	400	375	400	400	400	0	400	400	0	0	400	400	0	400	150	400	0	400	400	0	400	400	400	400	400	325	400	400	400	400	400	0	400	400	400	400	100	0	250	25	0
chr2_238278850_238279400	550	550	550	50	0	550	0	550	550	550	550	550	550	550	275	550	550	275	0	0	550	0	550	550	550	350	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	0	0	0	0	0	0
chr2_238279800_238280100	300	225	300	0	0	300	0	300	300	300	300	300	300	300	300	0	300	0	0	300	300	300	300	300	300	0	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr2_238282900_238283550	650	650	650	650	0	650	650	650	650	650	650	650	650	150	0	275	650	0	0	650	650	0	650	650	0	375	350	650	650	650	650	650	650	650	650	650	0	650	650	650	500	650	650	650	0	0	0	0	0	0
chr2_238345350_238346150	800	800	800	800	0	800	75	800	800	800	800	800	800	600	800	800	800	675	0	300	800	375	800	600	800	300	275	725	800	800	800	800	800	800	800	800	75	800	800	800	800	800	800	800	0	0	0	0	0	0
chr2_239064550_239065350	800	125	800	50	0	125	0	125	800	800	800	800	800	800	800	800	800	800	50	800	800	0	800	800	800	800	0	800	800	800	800	800	800	800	0	300	800	800	800	800	800	800	800	800	0	0	0	0	0	0
chr2_239091100_239091450	350	350	350	350	0	350	0	350	350	350	225	225	350	350	350	350	350	350	275	350	350	0	350	0	350	0	0	350	350	350	350	350	300	0	350	350	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr2_239094600_239094900	300	300	300	225	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr2_239141250_239141600	350	225	350	200	0	350	0	350	50	350	350	350	300	350	350	350	350	350	0	350	350	0	350	150	350	0	0	350	350	350	350	350	350	0	350	0	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr2_239157250_239157600	350	350	350	300	75	350	0	350	350	350	350	125	200	350	350	350	350	350	0	350	350	0	350	350	350	225	0	350	350	350	350	350	350	200	350	125	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr2_239165250_239165800	550	550	525	550	0	550	0	550	525	450	550	550	525	550	550	0	550	550	550	325	550	0	550	175	550	0	0	550	475	550	550	550	0	0	550	525	550	550	550	550	225	550	550	550	0	0	0	0	0	0
chr2_239181000_239181350	125	125	350	75	0	200	200	350	200	350	350	350	350	350	350	350	350	350	0	350	350	0	350	350	350	350	275	350	350	350	350	350	350	50	350	0	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr2_239190250_239190850	425	575	600	550	0	600	0	600	600	600	600	600	600	600	600	600	600	575	125	600	600	200	600	575	600	275	0	350	425	600	600	600	500	350	125	50	600	600	600	600	275	600	600	600	0	0	0	0	0	0
chr2_239193650_239194500	850	675	850	700	75	850	0	100	675	400	250	850	850	850	850	850	850	850	0	25	850	0	850	850	850	0	0	600	0	225	850	850	0	0	675	0	850	850	850	850	75	850	850	850	0	0	0	0	0	0
chr2_239196550_239197500	950	950	950	200	0	950	300	950	950	950	950	950	800	950	950	950	950	950	0	950	950	0	950	950	950	425	0	950	950	950	950	950	950	0	950	575	950	950	950	950	875	950	950	950	0	0	0	0	0	0
chr2_239347750_239348450	700	700	700	200	0	700	50	700	700	700	700	700	700	700	700	700	700	200	50	200	700	125	700	125	700	0	0	700	700	650	700	700	700	200	200	50	700	700	700	700	0	700	700	700	0	0	0	0	0	0
chr2_239387100_239387450	350	150	350	0	0	350	0	225	300	350	350	350	350	350	350	350	350	350	0	0	350	0	350	125	125	350	50	350	350	350	350	350	350	350	350	350	350	350	350	350	300	350	350	350	0	0	0	0	0	0
chr2_239391450_239392050	600	600	600	0	0	600	75	0	300	600	600	600	600	600	600	600	600	150	0	450	600	0	600	600	600	600	0	600	600	600	600	600	600	225	600	600	600	600	600	600	225	600	600	600	0	0	0	0	0	0
chr2_240468350_240468750	0	0	400	0	0	400	0	225	400	400	400	400	400	75	400	400	400	400	0	400	400	0	400	400	400	175	0	375	400	400	400	400	0	75	400	0	400	400	400	400	375	400	400	400	0	0	0	0	0	0
chr2_240501850_240502150	125	200	300	0	0	125	0	125	300	300	300	300	300	300	300	275	300	50	0	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	50	300	300	300	0	0	0	0	0	0
chr2_240511000_240511350	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	275	350	350	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr2_241900200_241901000	800	800	800	800	0	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	0	800	800	800	350	0	800	800	800	800	800	800	800	800	800	800	800	800	800	275	800	800	800	0	0	0	0	0	0
chr2_241933200_241933550	125	350	350	125	0	350	0	275	0	350	350	350	350	350	350	350	350	350	350	350	350	0	350	50	350	225	0	350	350	350	350	350	300	225	300	350	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr2_241944300_241944600	300	300	300	300	225	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	0	0	300	300	300	300	300	225	150	300	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr2_241946550_241946850	300	300	300	300	150	300	75	300	0	300	300	300	300	300	300	300	300	300	150	300	300	0	300	300	300	75	0	300	300	300	300	300	0	0	300	0	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr2_241951950_241952550	375	600	600	375	75	600	0	525	375	600	600	600	600	0	225	300	600	600	0	525	600	0	600	600	600	0	0	375	600	600	600	600	0	0	450	0	600	600	600	600	0	600	600	600	0	0	0	0	0	0
chr2_241975050_241975550	500	500	500	125	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0
chr2_241980300_241980600	300	300	300	300	0	300	150	225	300	300	300	300	300	300	0	150	300	300	300	0	300	0	300	0	300	0	0	75	0	300	300	300	300	150	0	300	300	300	300	300	75	300	300	300	0	0	0	0	0	0
chr2_241992150_241993200	1050	1050	1050	150	0	1050	150	1050	75	375	1050	1050	900	1050	1050	1050	1050	450	1050	450	1050	0	1050	1050	1050	300	0	750	1050	1050	1050	1050	0	0	1050	0	1050	1050	1050	1050	225	1050	1050	1050	0	0	0	0	0	0
chr20_332550_333100	550	550	550	550	0	550	150	300	450	525	550	400	550	375	0	0	450	550	0	225	550	0	550	550	0	0	0	0	0	75	0	450	0	0	550	0	75	550	550	525	0	550	225	550	0	0	0	0	0	0
chr20_434850_435350	425	500	500	350	0	500	200	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	425	275	500	125
chr20_856150_856800	650	650	650	500	50	650	150	650	650	450	650	650	425	650	650	650	650	650	650	350	650	0	650	650	650	0	650	650	650	650	650	650	0	650	375	650	650	650	650	650	300	650	650	650	650	0	0	500	650	0
chr20_3756000_3756300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr20_3924700_3925100	400	400	400	50	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	50	400	400	400
chr20_5168850_5169150	300	300	300	0	0	300	0	300	300	300	225	300	300	0	0	225	0	0	0	300	300	0	300	300	75	75	0	0	0	75	150	0	300	300	75	300	0	225	300	300	300	300	300	300	0	0	0	0	0	0
chr20_5202900_5203200	300	300	300	225	0	300	150	300	225	300	300	300	225	0	300	300	300	225	0	225	300	0	300	300	75	0	0	300	300	300	300	0	300	300	225	300	150	300	300	300	0	300	300	300	0	0	0	0	0	0
chr20_16282350_16283250	900	900	900	300	0	900	0	900	900	900	900	900	900	0	450	675	0	600	0	0	900	0	900	900	375	0	0	75	450	0	675	825	0	0	75	0	0	675	900	900	0	900	825	900	0	0	0	0	0	300
chr20_17613050_17613450	400	400	400	0	0	0	0	0	300	400	400	375	400	150	400	150	300	400	0	400	400	0	400	400	0	400	150	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	0	0	0	0
chr20_17614800_17615100	300	300	300	300	0	300	300	75	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	150	0	150	0	0	0
chr20_17616050_17616350	300	300	300	0	0	300	300	0	300	300	300	300	300	300	300	300	300	200	300	300	300	0	300	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr20_17643700_17644000	300	300	300	300	0	50	50	300	25	275	300	300	300	300	0	300	300	0	0	0	300	0	300	300	0	300	0	0	300	300	300	300	300	300	300	300	275	300	125	275	300	300	50	275	0	0	0	0	0	0
chr20_17644250_17644950	700	700	700	700	0	675	0	700	625	0	700	250	700	700	0	25	700	625	0	600	700	0	700	675	0	700	600	0	700	25	700	700	700	75	700	700	0	600	450	375	700	700	600	700	0	0	0	0	0	0
chr20_18289800_18290100	300	300	300	75	0	300	0	300	0	300	0	300	300	0	0	300	0	300	0	300	300	0	300	300	0	0	75	300	0	0	300	0	0	0	300	150	0	0	225	0	0	300	300	300	0	0	0	0	0	0
chr20_18737050_18737350	275	300	300	0	0	125	50	200	300	300	300	300	300	300	300	125	300	0	0	300	300	0	300	300	300	0	250	300	300	0	300	300	300	200	0	125	300	300	300	300	0	300	300	300	0	0	0	0	0	0
chr20_18738350_18738650	300	300	300	50	0	300	0	300	300	300	300	300	275	0	0	300	0	0	0	0	300	0	300	300	0	0	0	50	25	100	100	300	0	0	0	0	0	300	300	300	0	300	200	300	0	0	0	0	0	0
chr20_20020350_20020750	400	400	400	400	0	400	400	400	400	375	400	400	400	400	400	400	400	100	400	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	225	400	400	400	375	0	0	300	0	0
chr20_25038700_25039050	350	350	350	200	0	350	275	350	350	350	350	350	350	300	350	350	350	50	0	350	350	0	350	275	350	200	200	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	350	350	0	0	0	0	0	0
chr20_25042150_25042450	125	300	300	0	0	125	0	125	275	300	300	300	300	0	125	300	300	300	0	300	300	0	300	300	275	300	125	300	300	300	300	275	300	0	275	300	0	300	300	300	300	300	300	300	0	0	0	0	0	0
chr20_31670950_31671300	350	350	350	50	0	125	275	75	350	350	350	350	200	350	350	0	350	350	0	350	350	0	350	350	350	350	350	0	350	200	350	350	350	350	350	350	0	350	350	350	350	350	350	350	350	0	0	0	350	0
chr20_32885400_32885750	350	350	275	350	0	350	0	50	350	275	350	350	350	0	350	225	350	350	275	300	350	0	350	350	0	0	0	125	350	350	350	350	350	0	0	0	350	350	350	350	350	350	350	350	0	0	0	0	0	0
