A.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr2_134166400_134166450	0	0	0	50	50	0	0	0	0	50	50	50	50	0	50	50	0	50	50	50	0	0	50	50	0	0	50	50	50	50	50	0	0	50	50	0	0	50	50	50	0	50	0	0	0	0	50	0	0	0
chr2_134193050_134193200	0	0	0	0	0	0	0	50	50	125	125	125	150	125	150	150	0	150	150	0	0	0	0	150	0	0	150	125	150	150	150	0	0	150	150	0	0	150	125	150	150	150	0	0	0	0	100	0	0	0
chr2_134203650_134203700	0	0	50	0	0	0	0	50	50	50	50	50	50	50	50	50	0	50	50	50	0	50	0	50	0	0	50	50	50	50	50	0	0	50	50	0	0	50	50	50	0	50	0	0	50	0	0	50	0	0
chr2_134328700_134329800	0	0	0	375	675	0	0	0	0	1100	1025	875	1100	350	1100	1100	0	1100	0	0	0	0	0	1100	0	0	1100	1100	1100	1100	350	0	275	1100	1100	0	0	1100	1100	1100	125	1100	0	0	500	50	0	525	0	0
chr2_134461350_134461750	0	0	225	225	0	25	225	0	0	400	150	0	150	0	0	0	0	0	300	0	0	0	0	375	0	400	0	0	0	0	0	0	0	400	0	0	0	375	400	0	75	400	0	0	0	0	0	0	0	0
chr2_134570000_134570300	0	0	275	200	0	0	0	0	0	125	0	275	50	0	0	0	125	175	50	0	0	0	0	200	0	0	0	0	0	0	0	0	0	300	0	0	0	300	275	0	0	300	50	0	50	0	0	50	0	50
chr2_134635250_134635600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	350	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0
chr2_134666550_134666850	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	225	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	300	0	0	75	0	0	0	0	0
chr2_134678800_134679000	0	50	200	0	0	0	0	0	200	0	0	0	0	0	0	0	200	0	0	0	200	200	0	200	0	200	200	75	0	200	0	0	200	200	0	0	0	200	200	0	0	200	0	0	200	200	200	200	0	0
chr2_138299250_138299650	0	0	300	0	0	0	0	0	0	0	400	400	375	0	375	225	100	300	0	225	225	0	400	375	0	225	400	400	400	400	300	0	0	400	75	0	0	400	400	300	0	375	0	0	0	0	0	0	0	0
chr2_142902050_142902200	0	0	50	150	50	0	0	0	0	0	0	150	0	0	0	150	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	150	0	0	0	150	125	0	0	0	0	0	0	0	0	0	0	0
chr2_143019150_143019450	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	300	0	0	0	0	0	0	0	300	0	0	0	150	0	0	0	0	0	300	0	0	0	300	300	0	0	0	0	0	0	0	225	0	0	0
chr2_143186550_143187300	0	0	375	0	0	0	0	0	0	225	750	750	750	300	750	750	0	225	150	0	0	75	750	750	0	300	750	750	750	750	150	0	0	750	750	0	0	750	750	750	0	750	0	0	450	375	0	0	0	0
chr2_143187600_143187700	0	0	75	0	0	0	0	0	0	100	100	100	100	100	100	100	0	100	100	0	0	100	100	100	0	0	100	100	100	100	100	0	0	100	100	0	0	100	75	100	0	100	0	0	75	0	100	100	25	0
chr2_143217300_143217450	0	0	0	0	0	0	0	0	0	0	150	150	0	150	75	150	75	150	150	150	0	150	0	150	0	0	150	150	150	150	150	0	0	150	150	0	0	150	150	150	150	150	0	0	0	0	0	0	0	0
chr2_143253100_143253450	0	0	0	0	0	0	0	0	0	0	350	350	350	0	350	350	0	350	350	0	350	350	75	350	0	0	350	350	350	350	350	0	0	350	350	0	0	350	350	350	350	350	0	0	350	350	0	0	350	0
chr2_143263950_143264350	0	0	0	150	400	0	0	0	0	75	0	75	400	0	0	400	0	400	0	0	400	250	0	400	0	0	400	400	400	100	225	0	0	400	400	0	0	400	400	400	400	375	0	0	0	0	0	0	0	0
chr2_143420450_143421450	0	0	1000	0	25	0	0	0	0	0	1000	1000	0	550	1000	1000	600	1000	0	0	550	0	0	1000	0	0	1000	1000	1000	1000	100	0	0	1000	1000	0	0	975	1000	1000	375	1000	0	0	0	0	0	0	0	0
chr2_144137900_144138150	0	0	250	0	0	0	0	0	0	225	0	225	0	250	0	250	250	250	150	0	225	0	0	250	0	0	250	250	250	225	0	0	0	250	225	0	0	250	225	250	0	250	0	150	75	0	0	75	0	0
chr2_144482700_144483000	0	0	0	0	0	0	0	0	0	300	300	300	150	300	150	300	300	300	0	0	0	150	150	300	0	0	300	300	300	0	150	0	0	300	300	0	75	300	300	300	300	300	0	300	0	0	0	0	0	0
chr2_144487800_144488000	0	0	0	0	125	0	0	0	0	125	200	200	0	200	0	200	200	200	200	0	0	200	0	200	0	0	200	200	200	200	125	0	0	200	200	0	0	200	200	200	200	200	0	200	200	0	0	200	0	200
chr2_144488250_144488650	0	0	250	0	150	0	0	0	0	400	400	400	0	300	0	400	400	400	375	0	400	400	0	375	0	0	400	400	400	400	375	0	0	400	400	0	0	400	375	400	400	400	0	0	325	0	0	0	400	0
chr2_146930300_146931050	0	0	0	0	0	500	425	0	0	0	425	0	300	0	0	0	0	0	0	0	0	0	0	650	0	350	0	125	125	350	0	0	0	750	0	525	0	725	650	350	0	750	0	0	0	0	0	0	0	0
chr2_146985600_146985650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	0	50	0	50	50	50	50	0	0	0	0	50	0	0	0	50	50	0	0	50	0	0	0	0	0	0	0	0
chr2_146987850_146988450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	450	0	600	0	0	0	600	0	0	0	600	0	0	0	600	0	0	0	0	0	0	0	0
chr2_149144700_149144850	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	150	0	75	0	150	150	0	0	0	150	150	0	0	150	150	150	0	0	150	0	0	150	150	0	150	150	150
chr2_149146600_149146800	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	0	0	0	0	0	0	50	0	200	0	125	0	200	50	0	0	0	200	200	0	0	200	200	200	50	0	200	0	0	125	125	0	50	125	200
chr2_149167100_149167200	0	100	75	0	0	100	0	100	100	100	100	100	0	0	100	75	75	0	0	0	0	0	0	100	0	0	0	75	100	100	0	0	0	100	0	0	0	100	100	0	100	75	0	0	75	0	0	0	0	100
chr2_149167650_149167800	0	150	75	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	150	0	0	75	75	150	0	0	0	150	150	0	0	150	150	150	0	150	150	75	0	150	150	75	0	150	150
chr2_149223900_149224250	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	275	350	0	0	0	0	0	0	0	0	0	350	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0
chr2_149437500_149437650	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	150	150	0	0	0	0	0	0	0	0	0	0	0
chr2_149451850_149452150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	50	0	0	0	0	300	0	0	0	0	0	300	0	0	0	300	0	0	0	300	275	0	0	0	0	0	50	0	0	0	0	0
chr2_151762850_151763250	0	0	0	375	0	0	0	0	0	400	0	400	400	400	400	400	400	400	0	0	0	0	225	375	0	0	400	400	400	400	400	0	75	400	400	0	75	375	375	400	75	375	0	300	0	0	0	0	0	0
chr2_151919250_151919700	0	375	150	75	0	0	450	0	0	450	0	0	0	450	450	300	450	0	0	0	0	0	450	450	0	0	450	150	375	450	300	0	0	450	375	0	0	450	450	450	0	450	0	0	150	0	0	0	0	450
chr2_155413300_155413600	0	300	300	300	300	0	0	275	300	50	300	300	275	0	200	300	0	0	125	275	125	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	300	275	125	300	300	50	0	0	0	0	0	0	0
chr2_155981150_155981500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	350	0	0	0	300	0	0	0	0	0	0	0	0
chr2_156309000_156309300	0	0	0	0	0	0	0	0	0	0	225	300	150	0	0	0	0	0	0	0	150	0	0	300	0	0	0	0	300	0	0	0	0	300	0	0	0	300	0	0	75	300	0	300	0	0	0	0	0	0
chr2_156346950_156347250	0	0	0	0	225	0	0	0	0	0	300	300	0	0	0	300	0	150	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	225	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0
chr2_157509300_157509450	0	0	0	0	0	0	0	0	0	75	75	150	75	150	150	150	0	150	0	0	0	0	0	150	0	0	150	150	150	150	75	0	0	150	150	0	75	150	150	75	150	150	150	0	0	0	0	0	0	0
chr2_159200450_159200850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	400	0	0	0	0	0	150	0	0	0	375	0	0	0	375	400	0	0	0	0	0	0	0	0	0	0	0
chr2_159202300_159202700	0	0	0	0	0	0	275	0	0	0	0	0	50	0	0	0	0	0	0	0	200	0	0	275	0	0	0	0	0	50	200	0	0	400	0	0	0	400	400	0	0	0	0	50	0	0	0	0	0	0
chr2_160331150_160331450	0	0	200	0	0	0	0	250	275	300	300	125	300	50	200	300	0	300	0	0	0	0	275	300	0	0	300	100	300	250	0	0	0	300	300	0	0	300	275	0	0	300	0	0	0	0	0	0	0	0
chr2_160356300_160356750	0	0	0	0	0	0	0	0	0	375	375	450	0	450	225	450	450	450	0	0	0	0	0	450	0	0	450	450	450	450	450	0	0	450	450	0	0	450	450	450	0	450	0	0	0	0	0	0	0	0
chr2_162060600_162061050	150	0	0	375	450	150	225	225	0	450	0	450	0	0	0	0	0	0	0	450	450	450	450	450	0	0	0	450	150	450	0	0	225	450	0	0	0	450	450	75	0	450	450	450	150	75	0	0	0	0
chr2_162061500_162061600	0	0	0	100	100	0	100	100	0	100	0	100	0	0	0	0	0	0	0	100	100	100	75	100	0	0	0	100	100	0	0	0	0	100	0	0	0	75	75	0	0	100	100	100	0	100	0	100	0	0
chr2_162262150_162262350	0	0	0	0	0	0	0	0	50	50	50	200	50	200	0	50	0	50	50	0	0	50	0	200	0	0	0	0	200	125	50	0	0	200	125	0	0	200	200	50	200	200	0	200	0	50	0	0	0	0
chr2_162731850_162732300	0	375	0	300	0	0	0	0	0	300	450	375	0	0	225	375	75	0	375	0	300	0	0	450	0	0	0	300	0	0	0	0	0	300	0	0	0	450	450	0	0	450	0	0	0	0	0	0	75	0
chr2_163397850_163397950	0	100	0	75	0	0	0	75	0	0	100	0	75	100	100	100	100	100	0	100	0	0	0	100	0	0	100	100	100	100	100	0	100	100	100	0	0	100	75	100	0	100	0	0	0	0	0	100	0	0
chr2_164935100_164935350	0	0	75	0	75	0	225	225	0	0	250	250	250	250	250	250	250	250	250	0	0	0	250	250	0	0	250	250	250	250	250	0	0	250	250	0	0	250	225	250	0	250	0	75	0	0	0	0	0	0
chr2_164935600_164935750	0	0	125	0	150	150	150	150	0	0	50	0	0	150	150	150	150	150	125	0	0	0	0	150	0	0	150	150	150	150	150	0	0	150	150	0	0	150	125	150	0	150	0	150	0	0	0	0	0	0
chr2_164948250_164949150	0	0	450	0	0	0	0	0	0	0	450	750	825	825	900	900	750	900	0	0	0	0	150	900	0	450	900	900	900	900	900	0	0	900	900	0	0	900	900	900	0	900	0	525	0	0	0	0	300	0
chr2_164961150_164961450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	150	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	150	0	0	0	300	300	0	0	0	300	0	0	0	0	0	0	0
chr2_164965350_164965700	0	0	0	0	0	0	275	0	0	150	350	350	75	350	350	350	350	350	350	0	350	0	0	350	0	0	350	350	350	350	350	0	0	350	350	0	0	350	350	350	0	350	0	350	150	0	225	0	0	0
chr2_164973300_164973500	0	0	0	0	0	0	0	0	0	0	200	200	200	200	200	200	200	200	75	0	200	200	0	200	0	0	200	200	200	200	200	0	0	200	200	0	0	200	200	200	0	200	0	200	0	0	50	50	200	200
chr2_164977450_164977800	0	0	125	0	125	0	0	0	0	0	125	125	200	350	350	350	350	350	0	0	0	0	0	350	0	0	350	350	350	350	350	0	0	350	350	0	0	350	350	350	0	350	0	125	0	0	0	0	0	0
chr2_164980200_164980400	0	0	200	0	0	0	0	0	0	0	200	200	0	200	200	200	200	200	0	50	200	0	0	200	0	0	200	200	200	200	200	0	0	200	200	0	0	200	200	200	0	200	0	125	50	125	200	0	0	0
chr2_164981550_164982100	0	0	0	0	0	0	375	0	0	0	225	550	550	550	550	550	25	300	300	450	225	0	0	550	0	0	550	550	550	550	550	0	0	550	550	0	0	525	550	550	450	525	0	0	0	0	0	0	0	0
chr2_165201200_165201500	0	0	0	0	0	0	0	0	0	0	0	275	0	300	300	300	300	300	0	0	0	0	0	300	0	0	300	300	300	300	300	0	0	300	300	0	0	300	275	300	0	275	0	0	0	0	0	0	50	300
chr2_167187050_167187350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	275	275	0	0	0	0	0	0	0	0	0	0	0
chr2_174030350_174030950	0	0	0	0	325	0	0	250	125	0	0	0	50	275	0	0	200	0	0	0	0	0	0	500	0	0	0	125	0	0	0	125	125	600	0	600	0	600	600	200	0	575	0	0	0	0	0	0	0	0
chr2_174789000_174789150	150	0	150	0	150	150	0	150	150	150	75	150	75	0	0	0	0	0	150	0	150	150	150	150	0	0	0	75	150	0	0	0	75	150	150	0	150	150	150	75	150	150	150	150	0	0	0	0	0	0
chr2_175233800_175234050	0	0	150	0	0	0	0	0	0	75	225	250	150	250	225	250	250	250	225	0	0	0	0	250	0	0	250	250	250	250	225	0	0	250	250	0	75	250	225	250	0	250	0	0	0	75	0	0	0	0
chr2_176162000_176162500	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	100	175	0	175	0	500	0	450	0	0	0	325	0	500	0	475	175	0	0	450	0	0	0	450	0	0	0	0	0	0	0	0
chr2_176446050_176446350	0	0	300	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	300	0	300	0	0	0	0	0	0	0	0
chr2_176446700_176446950	0	0	250	225	0	0	0	0	0	0	0	0	250	250	0	250	25	225	225	0	175	0	0	250	0	0	250	250	250	225	75	0	0	250	250	0	0	250	225	250	0	250	0	0	0	75	0	0	0	0
chr2_176447350_176447400	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	50	0	0	0	0	0	50	0	0	0	50	50	50	50	0	0	50	50	0	0	50	50	50	0	50	0	0	0	50	50	0	50	50
chr2_176455450_176455800	0	0	0	0	200	0	0	0	0	75	0	125	350	0	0	0	150	0	0	0	350	0	0	350	0	0	0	350	0	200	0	0	0	350	0	0	0	350	0	0	0	350	0	0	0	0	0	0	0	0
chr2_176494750_176496300	0	0	825	0	75	300	0	0	0	0	0	0	525	1550	1100	425	1025	0	0	75	375	0	0	1550	0	0	0	1550	1025	650	0	0	225	1550	200	0	0	1550	1175	875	0	1550	0	0	500	575	0	0	0	0
chr2_180255800_180256150	0	350	350	350	350	0	0	325	0	350	350	350	350	0	0	0	0	0	350	100	0	0	250	325	0	0	0	0	0	175	0	0	0	325	0	0	0	350	350	0	325	325	0	350	0	0	0	0	0	0
chr2_181470200_181470450	0	0	0	0	0	0	0	0	0	0	0	0	0	250	250	250	250	250	0	0	150	225	0	250	0	0	250	250	250	250	225	0	0	250	250	0	0	250	225	250	0	225	0	225	250	0	0	150	250	0
chr2_181474300_181474600	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	300	0	300	0	0	0	0	0	300	0	0	300	300	300	300	300	0	0	275	300	0	0	300	300	300	0	300	0	0	0	300	0	0	50	125
chr2_181732000_181732450	0	0	0	0	0	0	275	0	0	0	450	125	425	0	0	0	0	0	0	0	0	0	0	400	0	0	200	0	0	0	200	0	0	425	0	0	0	450	125	0	0	275	0	0	0	0	0	0	0	0
chr2_184285500_184285950	0	0	300	0	0	0	0	0	0	450	450	450	450	0	0	0	150	450	450	0	0	0	0	450	0	0	0	0	0	375	0	0	0	450	0	0	0	450	450	0	450	450	0	0	0	450	0	450	0	450
chr2_186950550_186950850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	75	0	0	150	0	0	300	0	75	0	225	300	0	0	0	0	0	0	0	0	0	0	0
chr2_189179550_189180000	0	0	0	300	0	0	0	300	300	0	0	0	0	0	0	0	0	0	450	375	0	0	0	450	0	0	0	0	0	0	450	0	0	450	0	0	0	450	300	0	0	450	0	0	0	0	0	0	0	0
chr2_191321000_191321450	0	0	0	0	0	0	0	0	0	0	0	0	0	450	450	450	450	450	0	0	0	0	0	450	0	0	450	450	450	450	450	0	0	450	450	0	0	425	450	450	0	450	0	0	0	0	50	50	0	200
chr2_191322550_191322900	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	350	350	350	0	0	0	350	0	350	0	0	350	350	350	350	350	0	0	350	350	0	0	350	350	350	0	350	0	0	0	0	0	0	0	0
chr2_191479650_191480250	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	525	450	600	0	0	525	225	0	0	600	600	375	0	600	150	0	0	0	0	0	0	0
chr2_191645550_191645850	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	300	0	0	0	0	0	0	300	0	300	0	0	75	75	0	0	300	300	75	0	300	300	300	0	0	300	0	0	300	300	300	300	300	300
chr2_191723900_191724150	0	0	0	0	0	0	0	0	0	0	0	0	0	250	225	0	0	0	0	0	0	0	0	250	0	0	0	250	0	0	150	0	0	250	0	0	0	250	225	0	0	250	0	0	250	0	0	150	225	225
chr2_191844600_191844900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0
chr2_195608850_195609150	0	0	300	300	300	0	0	0	0	300	300	300	0	0	0	225	225	300	300	0	300	75	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	300	300	75	300	300	0	0	0	0	0	0	0	225
chr2_195611550_195611800	0	0	0	0	225	75	150	225	150	0	0	250	0	75	0	250	0	25	0	0	150	0	150	250	0	0	75	150	225	0	0	0	0	225	250	0	0	250	250	225	0	225	0	0	0	0	0	0	0	250
chr2_195643150_195643300	0	0	125	50	50	0	0	0	0	150	150	150	0	150	150	150	150	150	150	0	50	0	0	150	0	0	150	150	150	150	150	0	0	150	150	0	0	150	150	150	150	125	0	0	0	0	0	0	0	0
chr2_195655450_195655550	0	0	50	50	50	0	0	0	0	100	100	100	100	100	100	100	100	100	100	0	0	0	100	100	0	0	100	100	100	100	100	0	0	100	100	0	50	100	100	100	100	100	0	0	0	0	0	50	100	0
chr2_196427450_196427600	0	0	0	0	0	0	0	0	0	0	0	0	0	150	150	150	150	150	0	0	0	0	0	150	0	0	150	150	150	150	150	0	0	150	150	0	0	150	150	150	0	125	0	0	50	0	0	0	0	50
chr2_201188100_201188550	450	0	0	450	0	150	450	0	0	450	0	0	0	75	0	450	225	0	0	0	0	0	0	450	450	0	0	450	0	0	75	450	0	450	0	450	0	450	450	0	0	450	0	0	0	0	0	0	0	0
chr2_201188850_201190200	1125	0	0	675	0	0	525	0	975	0	0	0	0	450	0	150	975	0	0	0	150	0	0	1350	1350	0	0	450	150	75	0	1350	0	1350	0	450	0	1350	75	0	0	1350	0	300	0	0	0	0	0	0
chr2_201203850_201204150	0	0	300	0	0	0	150	0	0	150	300	0	0	0	0	0	0	225	0	0	300	0	0	300	300	0	0	0	225	225	0	300	0	300	0	300	0	300	300	0	0	300	0	0	0	0	0	0	0	0
chr2_201240300_201240600	0	0	150	0	75	0	0	0	0	0	300	300	75	300	300	300	300	300	0	0	300	300	0	300	0	0	300	300	300	300	300	0	0	300	300	0	0	300	300	300	0	300	0	0	75	0	0	75	150	0
chr2_201241500_201241800	0	0	0	0	0	0	0	0	0	0	0	300	0	300	300	300	300	300	0	0	0	0	75	300	0	150	300	300	300	300	300	0	0	300	300	0	0	300	300	300	0	300	0	0	75	150	0	75	75	0
chr2_201243550_201243850	0	0	0	0	0	250	0	0	250	0	200	200	0	300	300	300	300	300	0	0	0	0	0	300	0	0	300	300	300	300	300	0	0	300	300	0	0	300	275	300	0	300	0	0	50	50	0	0	0	200
chr2_201880850_201881200	0	0	250	0	0	325	0	325	0	25	0	350	0	0	0	0	350	0	25	0	0	0	0	350	0	0	175	350	0	0	0	250	175	250	0	0	0	325	350	0	0	325	0	0	0	0	0	0	0	0
chr2_202229600_202229650	0	0	0	0	0	0	0	0	0	0	50	50	50	50	50	50	50	50	50	0	0	0	0	25	0	0	0	50	50	25	50	0	0	25	50	0	0	50	50	50	50	50	0	0	0	0	0	0	50	50
chr2_202692000_202693100	125	0	200	50	0	75	0	75	50	150	0	750	1100	1100	1100	1100	825	1100	1100	0	0	0	450	1100	0	0	1100	1100	1100	1100	1100	0	0	1100	1100	0	0	1100	1100	1100	1100	1100	0	600	0	0	0	675	0	0
chr2_202719250_202720150	0	0	0	0	0	0	0	0	0	550	125	900	900	800	900	900	900	900	900	0	0	0	900	900	0	0	900	900	900	900	900	0	0	900	900	0	0	900	875	900	900	900	200	0	0	0	450	500	0	350
