A.H3K9me3.intersect.value	CLL.A34021.CEMT_4.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34037.CEMT_5.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34076.CEMT_6.H3K9me3.hg38.bwa-sb.IX2844.C4C9JACXX_2_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34940.CEMT_26.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CTTGTA.FindER2.bed.remDups.bed.intersect.value	CLL.A34947.CEMT_27.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34954.CEMT_28.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A34961.CEMT_29.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A35238.CEMT_25.H3K9me3.hg38.bwa-sb.IX2651.C3TC1ACXX_1_CCCATG.FindER2.bed.remDups.bed.intersect.value	CLL.A35245.CEMT_30.H3K9me3.hg38.bwa-sb.IX2823.C3YJAACXX_5_ATGTCA.FindER2.bed.remDups.bed.intersect.value	CLL.A60645.CEMT_94.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AACCCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60652.CEMT_95.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_TAATCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60659.CEMT_96.H3K9me3.hg38.bwa-sb.IX4415.C958UANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	CLL.A60668.CEMT_97.H3K9me3.hg38.bwa-sb.IX4419.C9587ANXX_4_GGCTAC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135687_EGAR00001139769_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133243_EGAR00001137329_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215595_EGAR00001228091_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215955_EGAR00001228606_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171949_EGAR00001185105_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001135683_EGAR00001139773_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272637_EGAR00001300126_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272619_EGAR00001300046_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272595_EGAR00001300136_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291852_EGAR00001320579_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323209_EGAR00001352515_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326443_EGAR00001355794_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272620_EGAR00001300047_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272618_EGAR00001300045_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272625_EGAR00001300052_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272703_EGAR00001300107_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272706_EGAR00001300111_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272689_EGAR00001300082_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272659_EGAR00001300006_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272664_EGAR00001300011_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272653_merged2runs_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272585_EGAR00001300065_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304998_EGAR00001334471_GCBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304995_EGAR00001334420_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326454_EGAR00001355727_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001326440_EGAR00001355791_csMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305062_EGAR00001334389_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326619_EGAR00001355765_CLL_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326520_EGAR00001355882_NBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326536_EGAR00001355851_PBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326492_EGAR00001355779_usMBC_H3K9me3_SINGLE.FindER2.bed.intersect.value	GCBC.A70850.CEMT_134.H3K9me3.hg38.A70850_3_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70857.CEMT_135.H3K9me3.hg38.IX5209.CAVPBANXX_2_GGCTAC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70864.CEMT_136.H3K9me3.hg38.IX5210.CAVPBANXX_3_ACGATA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70871.CEMT_137.H3K9me3.hg38.IX5212.CAVPBANXX_5_ATAATT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70878.CEMT_138.H3K9me3.hg38.IX5213.CAVPBANXX_6_CACCGG.FindER2.bed.remDups.bed.intersect.value
chr3_10927950_10928350	300	400	100	400	300	250	0	400	375	400	0	400	400	0	100	300	0	0	0	400	400	0	400	400	0	0	0	0	0	0	0	225	0	0	150	0	400	400	325	0	400	0	0	0	0	0	0	0	0
chr3_10932650_10933250	0	125	600	325	0	275	0	600	25	600	600	600	600	425	600	575	0	600	0	600	600	0	600	600	175	0	0	0	0	0	0	350	0	0	575	0	0	250	0	200	600	600	0	600	0	0	0	0	0
chr3_10937300_10937600	175	300	125	0	0	300	0	200	25	300	300	300	0	0	50	0	0	275	0	25	300	0	300	300	0	0	0	300	0	0	0	300	0	0	125	0	275	0	300	0	300	125	0	300	0	0	0	0	0
chr3_10947500_10948100	550	600	475	475	0	600	0	600	600	600	600	600	600	0	575	0	175	50	0	600	600	100	600	250	0	175	0	0	275	0	0	600	0	0	575	0	600	25	50	275	600	500	0	50	0	0	0	0	0
chr3_10961850_10962250	150	400	400	300	0	400	225	375	225	400	375	400	0	400	0	0	325	0	0	400	400	0	400	400	0	0	0	0	0	375	0	0	400	0	400	0	0	0	175	0	400	0	0	225	0	325	0	0	0
chr3_10966700_10967000	0	275	125	0	0	300	25	300	300	300	300	300	25	300	175	0	0	0	0	300	300	0	300	300	175	200	300	0	0	0	300	300	0	0	0	0	300	300	300	175	300	300	50	250	0	0	0	0	0
chr3_10968550_10968850	300	300	275	300	50	300	0	275	275	300	300	300	300	275	300	300	0	0	0	300	300	0	300	300	300	0	0	0	0	125	0	300	0	0	0	0	300	0	300	0	300	300	0	300	0	0	0	0	0
chr3_10970250_10970700	450	450	450	450	75	450	150	450	450	450	450	450	450	375	450	450	375	0	0	450	450	450	450	450	225	0	0	0	450	450	450	450	0	0	450	0	450	450	450	450	450	450	0	450	0	0	0	0	450
chr3_10977200_10977750	0	0	550	550	0	525	0	525	0	550	550	550	550	250	550	250	0	250	0	550	550	0	550	550	75	0	400	250	75	0	0	550	0	0	550	0	550	550	0	550	550	150	100	0	0	225	0	0	0
chr3_10986600_10987200	450	600	600	300	225	450	300	600	600	600	600	600	600	600	0	0	0	75	450	600	600	0	600	600	0	0	0	0	0	300	0	600	0	0	75	0	600	0	300	375	600	0	0	525	0	0	0	0	0
chr3_10994450_10995050	350	600	0	125	0	600	0	600	600	600	600	350	600	600	600	100	0	600	0	550	600	0	600	50	550	0	50	0	0	0	600	400	100	600	325	600	600	600	0	0	600	475	0	475	0	600	0	0	0
chr3_10995850_10996200	0	350	0	350	0	350	0	350	350	350	350	350	350	275	300	300	0	275	0	350	0	0	350	350	350	0	350	0	0	0	50	350	0	0	350	225	0	0	0	0	350	350	0	350	0	0	0	0	0
chr3_10996950_10997550	0	600	150	600	0	600	0	600	600	600	600	450	600	300	375	0	0	600	0	600	600	0	600	600	525	300	0	0	0	375	0	375	0	0	0	0	0	600	0	0	600	600	0	600	0	0	0	0	525
chr3_10998500_10998850	350	350	350	0	0	350	0	350	350	350	350	0	350	0	350	350	0	100	0	350	325	0	250	0	325	0	0	0	0	0	325	0	0	0	325	0	250	350	0	250	350	175	0	350	0	0	0	0	0
chr3_11004650_11005250	475	600	175	550	0	575	300	600	600	350	350	600	275	100	600	0	0	600	0	600	250	0	600	550	425	0	0	25	0	275	0	600	0	0	600	0	50	0	0	0	600	500	0	600	0	0	0	0	0
chr3_11011350_11011750	400	400	400	400	0	400	0	400	400	400	400	375	400	375	400	400	400	400	375	400	400	400	400	400	400	0	0	400	375	400	400	400	0	375	400	0	400	150	400	0	400	400	0	400	0	0	0	0	0
chr3_11014950_11015250	300	300	300	300	0	300	300	300	300	300	300	300	300	300	0	300	300	300	0	300	300	0	300	300	300	0	0	0	0	75	300	300	300	225	300	0	0	300	300	300	300	300	300	300	0	0	0	0	300
chr3_11018450_11018850	0	400	25	375	0	400	0	0	300	400	400	400	400	400	400	250	0	0	0	400	400	0	400	400	0	0	0	400	0	0	325	400	0	0	175	0	0	0	400	0	400	0	400	400	0	75	0	0	0
chr3_11079300_11079850	450	550	550	550	0	550	0	550	550	550	475	550	0	525	0	475	525	375	0	550	550	0	550	550	225	0	0	0	375	0	0	475	150	0	550	0	250	75	375	150	550	0	0	525	0	0	100	0	250
chr3_11083950_11084250	300	300	300	300	0	300	300	300	300	300	300	225	300	300	225	0	0	0	0	300	300	0	300	300	0	150	0	300	0	75	0	150	0	0	300	0	0	0	0	0	300	300	0	150	0	0	0	0	0
chr3_11085900_11086450	550	550	550	550	550	550	0	550	550	550	550	550	550	325	325	100	450	475	400	550	550	0	550	550	0	0	0	0	325	0	0	400	0	0	550	0	550	550	175	0	550	550	0	0	0	0	100	0	100
chr3_11120250_11120700	225	450	450	0	0	300	375	450	450	450	450	450	450	300	450	450	450	450	0	450	375	0	450	450	450	450	0	0	450	450	450	450	375	0	450	0	450	0	375	450	450	450	75	450	0	0	0	0	0
chr3_11130250_11130900	650	650	650	650	125	650	275	650	650	650	650	650	375	0	0	0	0	0	0	650	650	0	650	650	0	0	0	0	0	0	0	0	0	0	575	0	0	575	375	0	650	0	650	0	0	0	0	0	300
chr3_11133050_11133500	275	450	450	425	50	0	0	450	450	450	450	175	50	0	100	0	0	0	0	450	450	0	450	450	0	0	0	350	25	0	0	0	0	0	400	0	425	0	0	175	450	0	0	100	0	0	0	0	0
chr3_11140650_11140950	300	300	300	300	300	300	75	300	300	300	300	300	300	0	300	225	0	0	0	300	300	300	300	300	0	75	0	0	0	0	0	0	0	0	300	0	0	0	300	0	300	0	0	0	0	0	0	0	0
chr3_11162100_11163550	450	1450	1450	825	525	1375	0	1450	1200	1450	1450	1450	1450	325	1425	300	300	1450	0	1450	1450	0	300	1275	675	600	0	0	0	0	325	0	0	0	1450	0	0	850	0	300	1450	675	0	750	0	0	0	0	450
chr3_11180300_11180850	175	550	550	550	0	550	550	550	550	550	550	550	550	0	0	100	0	400	0	550	550	0	550	550	550	0	0	25	325	250	0	325	0	0	525	0	0	0	100	475	325	25	0	150	0	0	0	0	0
chr3_11195800_11196100	300	300	300	300	0	300	125	300	300	300	300	300	300	0	300	300	0	0	0	275	300	300	300	300	0	0	50	0	300	0	0	300	0	0	300	0	300	300	25	300	300	300	0	300	0	0	0	0	0
chr3_11904450_11905000	550	550	375	550	0	550	0	550	550	550	550	550	450	400	175	0	0	250	0	550	300	0	550	550	0	0	0	0	525	0	300	100	0	0	0	0	0	250	550	550	550	0	0	550	0	0	0	0	0
chr3_11911400_11912250	825	850	850	225	0	850	0	850	850	850	850	850	775	0	850	0	225	250	0	850	850	0	850	600	0	0	0	0	0	0	0	175	0	0	825	0	850	100	250	475	700	0	0	375	0	0	0	0	0
chr3_11912900_11913600	550	700	700	700	0	700	0	700	700	700	700	700	375	700	0	0	0	0	0	675	675	0	700	0	175	0	0	550	0	0	0	25	0	0	0	0	525	0	625	0	175	0	0	700	0	0	0	0	375
chr3_11914850_11915250	0	400	400	0	0	400	0	100	300	400	375	0	400	0	0	0	300	0	0	400	400	0	400	400	0	0	0	0	0	0	250	100	0	0	400	0	375	0	175	0	400	375	0	400	0	0	0	0	325
chr3_11919750_11920150	400	400	400	400	400	400	0	400	400	0	400	400	400	225	250	0	0	150	0	375	400	0	400	375	300	0	0	0	0	0	0	0	0	0	400	0	0	150	0	0	225	300	0	25	0	0	0	0	225
chr3_11986050_11986350	300	300	300	300	75	300	0	300	300	300	300	300	300	300	300	75	150	300	150	300	300	300	300	300	0	0	0	300	225	300	0	300	0	0	300	0	150	300	0	300	300	300	300	300	0	0	0	0	0
chr3_11995350_11995750	75	400	400	400	75	400	0	400	400	400	400	400	225	225	400	400	400	400	400	400	400	75	375	400	225	0	0	150	225	400	400	400	0	0	300	0	400	375	375	400	400	400	25	400	0	100	0	0	0
chr3_11998100_11998650	325	550	550	550	150	550	0	550	550	550	0	225	525	0	0	550	525	550	0	375	550	0	550	550	550	0	0	550	0	0	300	550	0	0	550	0	0	375	475	525	525	550	0	400	0	0	0	0	475
chr3_12153150_12153450	0	300	300	0	0	75	0	300	300	300	300	300	300	300	0	300	0	300	0	300	300	0	300	300	0	300	0	0	0	0	0	0	0	0	300	0	300	300	300	300	300	0	0	300	0	0	0	0	0
chr3_12155300_12156150	825	825	850	825	0	775	375	850	850	850	850	850	850	850	600	850	525	675	0	850	850	0	850	825	850	0	0	0	0	0	0	775	0	0	850	525	0	600	850	0	850	675	0	850	0	0	0	0	0
chr3_12159450_12159750	300	300	300	300	0	300	300	300	300	300	300	300	300	300	300	0	150	300	0	300	300	0	300	300	300	0	0	0	0	0	300	0	0	0	300	0	0	0	300	0	300	0	0	300	0	0	0	0	0
chr3_12182300_12183100	800	800	800	800	25	800	175	800	800	800	800	800	800	250	800	0	0	700	0	800	800	325	800	800	0	0	0	0	375	0	0	375	0	0	775	0	100	250	800	0	800	0	0	700	0	375	0	0	0
chr3_12184550_12184900	350	350	325	350	0	325	0	350	350	350	325	0	350	350	0	0	0	0	0	0	175	0	350	350	0	0	0	0	0	0	350	250	0	0	350	0	0	0	0	0	325	325	0	0	0	0	0	0	0
chr3_12187200_12187500	300	300	0	300	75	225	0	300	300	300	300	300	300	0	0	0	0	0	0	300	300	0	300	150	0	0	150	0	0	0	0	0	0	0	300	0	0	0	0	0	300	75	0	150	0	0	0	0	300
chr3_12191400_12192150	375	750	750	750	75	600	0	750	750	150	750	750	750	225	750	750	600	750	0	750	750	0	750	150	0	0	0	225	0	0	0	0	0	0	750	0	0	225	525	0	375	0	0	0	0	0	0	0	0
chr3_12195150_12195600	450	450	75	450	0	0	0	450	150	450	225	450	450	450	0	0	75	300	450	450	450	0	450	450	150	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	450	450	0	225	0	0	0	0	0
chr3_12272150_12272650	500	500	475	500	500	500	0	500	500	500	500	500	500	0	500	500	0	0	0	500	500	0	475	500	0	475	0	0	0	0	0	400	0	0	500	0	175	0	0	0	500	0	375	500	0	0	0	0	0
chr3_12276700_12277450	750	750	750	750	750	750	275	750	750	50	125	725	725	0	0	0	675	550	0	650	625	0	750	0	175	0	0	0	0	0	0	500	0	0	250	0	0	0	0	0	750	0	0	500	0	100	0	0	0
chr3_12302850_12303300	450	450	300	450	0	450	150	450	450	450	450	450	450	450	450	0	450	0	0	450	450	0	75	450	225	0	0	0	0	0	450	375	0	0	150	0	450	0	450	450	450	450	0	450	0	0	0	0	0
chr3_12303450_12303750	150	300	300	300	0	300	300	300	150	300	300	300	300	300	300	0	300	225	75	300	300	0	300	300	0	0	0	0	0	0	300	75	0	300	300	0	300	0	300	300	300	300	0	300	0	0	75	0	0
chr3_12333350_12333900	550	550	550	550	225	550	0	550	550	550	550	475	550	150	475	325	0	225	0	550	525	0	325	450	0	0	0	0	0	0	0	0	0	0	0	0	0	525	400	0	0	0	0	225	0	0	0	0	0
chr3_12375950_12376300	0	350	350	350	0	325	250	350	350	350	350	325	350	350	0	250	175	350	175	350	350	0	350	350	0	0	0	100	0	0	325	0	0	0	0	0	350	0	0	350	350	0	25	0	0	0	0	0	25
chr3_12420950_12421400	200	450	275	350	125	425	275	450	450	425	450	450	450	450	350	450	0	450	450	450	450	0	450	450	450	0	0	0	450	0	0	450	0	0	175	0	450	0	0	350	450	0	0	450	0	0	0	0	0
chr3_12425450_12425950	400	500	500	250	250	500	0	500	500	500	500	500	500	400	500	500	0	0	0	475	500	0	500	475	25	175	0	0	0	0	500	500	0	0	475	0	400	475	25	500	500	0	0	500	0	0	0	0	0
chr3_13544800_13545100	0	300	300	50	0	300	300	300	300	300	300	300	300	0	300	300	300	0	0	300	300	0	300	275	50	0	0	0	0	0	275	0	300	0	300	200	0	125	275	0	200	275	50	25	0	0	0	0	0
chr3_13673350_13673650	300	300	300	300	125	300	300	300	300	300	300	300	275	275	125	0	125	50	0	300	300	125	300	300	125	0	0	200	50	50	0	0	0	0	300	0	0	300	300	0	300	0	0	100	0	0	0	0	0
chr3_13680550_13680850	300	300	300	250	0	0	0	300	300	300	300	275	200	300	300	0	0	0	0	300	300	0	300	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	50	0	250	0	0	0	0	0
chr3_13687450_13687800	350	350	350	350	0	350	300	350	350	350	350	350	75	0	300	350	0	125	0	350	0	0	350	350	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	350	0	0	0	0	0	0	0	0
chr3_13689050_13690050	550	1000	1000	400	0	825	0	1000	825	1000	1000	1000	1000	375	550	0	700	1000	0	1000	1000	0	250	825	1000	0	325	175	225	0	0	900	0	0	1000	0	375	900	1000	675	600	250	0	1000	0	0	0	0	775
chr3_13717150_13717450	0	300	200	300	0	300	125	300	300	300	300	300	300	300	300	0	0	300	0	300	300	0	300	300	300	0	0	200	0	275	0	300	0	0	300	0	0	300	275	300	300	300	0	300	0	0	0	0	0
chr3_13719350_13719700	350	350	325	250	0	350	250	350	350	350	350	350	350	325	350	350	325	350	100	350	350	250	350	350	350	0	0	325	0	0	0	325	0	0	350	0	350	0	350	0	350	175	0	350	0	25	0	0	250
chr3_13746450_13746750	300	300	300	300	75	300	225	300	300	300	300	300	300	300	0	300	300	300	300	300	300	0	300	300	0	0	0	0	0	0	300	300	0	0	150	0	300	300	150	150	300	300	0	300	0	0	0	0	0
chr3_13746950_13747850	900	900	775	900	0	900	325	900	900	900	900	900	900	900	725	900	175	550	0	900	900	0	900	125	375	0	0	0	0	450	250	775	0	0	400	0	900	50	775	0	875	900	0	900	0	0	0	0	0
chr3_13749550_13749850	275	300	0	200	50	300	50	300	275	300	300	300	275	300	300	300	0	25	0	300	275	0	300	300	300	0	0	0	0	0	50	300	0	0	300	0	300	300	300	275	300	300	0	50	100	0	0	0	0
chr3_13770350_13770900	375	550	525	0	0	550	0	550	550	550	525	550	550	300	375	150	150	0	0	75	550	0	550	550	100	0	0	0	0	0	0	0	0	0	0	0	375	175	550	550	550	550	175	550	0	0	0	0	0
chr3_13782000_13782300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	75	300	300	0	300	300	0	300	300	150	300	300	300	0	225	300	300	300	0	300	0	0	300	300	300	300	150	300	0	0	0	150	0	0
chr3_13783050_13783350	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	150	75	300	0	300	300	300	300	300	300	0	0	0	0	0	0	225	0	0	300	0	300	0	0	300	300	0	0	300	0	0	0	0	0
chr3_13784400_13784800	400	400	400	400	400	400	400	400	400	400	400	400	400	75	400	250	400	375	0	400	400	0	400	400	400	0	0	225	400	75	0	400	0	0	400	0	225	400	300	400	400	0	150	400	0	0	0	0	0
chr3_13786300_13786950	375	650	650	600	75	650	450	650	650	650	650	650	650	0	0	500	0	525	0	650	650	0	650	650	650	425	0	0	0	0	350	575	0	0	75	0	0	650	650	350	650	650	0	650	0	0	0	0	0
chr3_13824650_13825050	400	400	300	375	75	400	0	225	400	400	400	400	400	400	25	0	0	250	0	400	400	150	400	400	400	0	0	375	0	0	0	400	0	0	400	0	0	325	100	400	400	25	0	400	0	0	0	0	0
chr3_13834200_13834650	0	450	450	450	0	450	0	375	450	450	450	300	450	225	450	0	0	75	0	0	450	0	450	450	0	0	0	300	0	0	0	450	0	0	450	0	450	450	375	150	450	0	0	450	0	375	0	0	0
chr3_13841600_13841900	300	300	300	300	0	300	50	300	300	300	300	300	300	300	300	300	0	300	0	300	300	300	300	275	25	0	0	0	0	0	100	250	0	0	300	0	275	0	50	300	300	0	0	0	0	0	0	0	0
chr3_13855050_13855500	0	450	375	0	0	450	0	450	450	450	450	450	450	0	450	450	75	150	0	450	450	0	450	300	0	0	0	0	0	75	0	450	0	0	450	0	75	450	450	225	450	0	0	450	0	0	0	0	0
chr3_13858950_13859400	450	450	450	450	450	450	375	450	450	450	450	450	450	0	150	0	450	75	450	450	450	0	450	450	450	0	0	0	450	150	0	450	0	0	450	0	0	0	375	450	450	0	75	450	0	0	0	0	0
chr3_13861050_13861550	500	500	500	500	75	500	500	500	50	500	500	500	500	425	500	500	500	350	0	500	500	500	500	500	500	200	0	75	500	0	500	500	0	0	500	0	500	500	500	500	500	300	125	500	0	0	0	0	0
chr3_13865000_13866050	1025	1050	1050	575	525	50	1025	775	1050	1050	1050	1050	1025	500	0	1050	1050	800	0	1050	1050	0	1050	950	1050	0	0	0	50	0	0	525	0	0	900	1050	725	0	300	425	1050	275	50	25	0	0	0	0	0
chr3_13886400_13886700	300	300	300	300	0	75	300	300	300	300	300	225	300	0	225	0	0	0	0	300	0	0	300	300	300	0	0	0	0	150	0	75	150	0	150	0	0	150	0	0	300	75	0	150	0	225	0	0	0
chr3_14002350_14002650	300	300	300	300	0	225	300	300	300	300	300	300	300	0	300	75	0	0	0	300	300	0	300	300	0	0	0	0	300	225	0	0	0	0	0	0	300	0	0	300	300	0	0	300	0	0	0	0	0
chr3_14016600_14016900	225	300	300	300	0	300	75	300	300	300	300	300	150	300	300	300	300	300	150	300	300	75	300	300	75	0	0	300	0	300	300	300	0	0	300	0	150	0	225	300	300	300	0	0	0	0	0	0	0
chr3_14225400_14225700	75	300	300	0	0	300	150	300	300	300	300	300	300	0	300	0	0	300	0	150	300	0	300	300	0	300	0	0	300	0	0	0	0	0	0	0	0	75	300	300	300	0	0	300	0	225	0	0	0
chr3_14230650_14231100	450	450	450	450	75	450	225	450	450	450	450	450	75	450	450	0	0	450	0	300	450	0	450	450	0	0	0	450	300	225	225	450	0	0	450	75	75	150	450	450	450	0	0	300	0	0	300	0	0
chr3_14292750_14293200	375	450	450	450	150	450	0	450	450	450	450	450	450	0	450	0	450	0	0	450	450	0	450	450	0	75	300	0	225	375	375	450	75	75	450	225	450	300	0	450	450	225	150	450	0	375	225	0	150
chr3_14315750_14316100	350	350	250	350	350	350	325	350	350	350	350	350	350	0	350	325	350	350	350	0	325	0	350	0	350	0	100	350	0	0	350	350	0	0	25	0	25	350	325	0	350	350	0	325	0	0	0	0	0
chr3_14337000_14337300	300	300	300	225	0	300	300	300	300	300	300	300	300	75	300	300	300	300	0	300	300	300	300	300	0	225	0	225	0	0	0	300	0	0	300	0	0	300	300	300	300	0	0	150	0	0	0	0	0
chr3_14337750_14338150	150	400	400	400	0	375	400	400	400	400	400	400	400	325	0	100	400	400	400	400	400	0	400	400	250	0	325	0	175	0	250	400	0	25	325	0	400	0	25	400	400	400	0	375	0	25	175	100	0
chr3_14379350_14379750	400	400	250	400	225	400	300	400	400	400	400	400	0	0	400	0	150	400	0	400	400	0	300	400	0	0	0	0	0	225	0	300	0	0	0	0	75	400	300	400	300	25	0	0	0	75	0	0	0
chr3_14576000_14576850	600	850	750	675	0	825	675	825	850	850	850	850	850	675	325	850	750	0	0	850	850	600	850	850	475	600	525	0	0	775	250	850	0	0	850	0	25	375	850	100	850	750	0	400	0	0	0	0	0
chr3_14605150_14605900	525	750	725	350	50	750	0	725	650	750	750	750	750	750	750	750	350	750	0	750	750	0	750	750	0	0	0	750	500	750	275	550	375	375	750	0	750	750	450	500	750	750	725	325	0	50	0	0	675
chr3_14698400_14698750	250	325	350	350	0	250	175	350	350	350	350	350	350	250	325	350	350	350	325	100	350	0	350	350	0	0	0	350	325	350	350	325	0	0	350	0	325	350	350	350	350	350	0	25	0	25	0	0	0
chr3_14741450_14741850	400	400	400	400	100	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	0	400	175	250	400	400	0	175	400	0	400	400	400	400	400	25	0	400	250	400	175	175	100
chr3_14785300_14785700	400	400	400	400	50	400	400	400	400	400	400	400	400	400	50	400	400	400	0	400	400	0	400	400	400	275	200	0	125	400	400	0	0	0	400	0	400	400	400	275	400	200	0	400	0	0	0	0	50
chr3_14798100_14798550	450	450	450	75	75	450	0	450	450	450	375	450	450	0	450	450	0	225	0	450	450	0	375	450	225	0	75	0	0	375	0	450	0	0	150	0	450	450	450	450	450	450	0	450	0	0	0	0	150
chr3_14801900_14802450	0	550	550	525	0	475	0	550	525	550	450	550	550	450	550	0	450	300	0	475	550	0	550	150	0	400	0	0	0	0	0	550	0	0	550	0	0	550	300	550	550	0	250	550	0	75	0	0	175
chr3_14835000_14835400	100	400	300	400	150	400	0	400	400	400	400	400	400	0	0	0	0	250	0	400	400	0	75	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	400	300	0	0	0	0	0	0	0
chr3_14847500_14847900	0	400	400	100	0	400	0	400	400	400	300	75	400	400	225	0	0	400	0	400	400	0	400	400	0	0	0	0	0	0	0	150	0	0	375	150	400	0	0	225	400	325	0	375	0	400	0	0	0
chr3_14848500_14849250	750	750	750	600	0	600	0	600	450	750	750	525	300	0	150	375	675	675	0	750	750	0	750	750	525	450	0	0	75	0	0	525	300	0	600	0	150	600	525	225	750	450	0	300	0	0	0	0	0
chr3_14887250_14887600	350	350	350	350	0	350	0	350	325	350	350	350	100	325	350	350	0	0	0	325	350	0	325	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	100	350	0	0	0	0	0
chr3_14893850_14894300	450	450	450	450	50	450	250	450	450	350	425	450	350	350	0	425	350	450	350	450	200	0	450	450	0	0	0	0	0	450	125	350	0	0	425	0	125	275	450	125	450	350	0	0	200	0	275	425	0
chr3_15973550_15974200	550	650	650	450	0	650	0	650	650	625	650	650	250	400	650	0	650	0	475	475	650	0	0	100	325	400	0	650	450	650	0	475	0	0	625	400	250	0	100	650	650	650	0	650	0	0	0	0	0
chr3_16008500_16009050	525	550	550	550	300	450	525	525	550	550	550	550	550	550	550	550	550	75	550	550	550	0	550	550	550	325	175	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550	550
