A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr8_120732600_120733200	0	600	600	600	300	525	0	600	600	600	600	600	600	600	600	600	600	600	600	0	0	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	0	600	600	600	600	600	600	600
chr8_120745200_120745600	0	250	400	400	75	375	0	400	400	400	300	400	400	400	400	400	400	400	400	300	0	325	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	400	400	400	400	400	400
chr8_120747050_120747450	0	375	400	400	0	400	0	400	400	400	400	400	400	400	400	400	400	400	400	225	0	400	375	400	150	400	400	400	400	400	400	225	400	400	400	150	400	400	400	400	400	400	0	400	400	400	400	400	400	400
chr8_124562550_124563000	150	150	375	450	0	450	0	450	450	450	450	450	450	450	450	450	0	450	450	450	0	450	450	225	0	450	450	450	450	450	450	0	450	450	450	0	450	450	450	450	450	150	375	225	0	0	0	0	0	0
chr8_124653000_124653400	400	400	400	400	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	375	0	375	400	400	0	0	400	400	400	400	400	0	0	400	400	0	0	225	400	400	400	400	0	400	0	0	0	0	0	0
chr8_128109450_128109750	300	300	300	300	0	300	300	300	300	300	300	300	300	0	0	0	300	0	300	300	0	300	300	300	300	300	0	300	300	300	75	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300
chr8_133139700_133140150	75	450	450	450	0	450	0	0	450	450	450	450	450	450	450	450	450	450	450	450	0	150	450	225	0	450	0	450	300	300	0	0	450	450	300	0	450	450	300	450	450	450	150	450	450	450	375	450	450	450
chr8_134661100_134661400	300	200	300	50	0	300	0	50	300	300	300	300	300	0	0	0	175	0	300	300	0	300	0	300	300	300	300	175	300	0	0	300	300	300	300	300	300	300	175	300	275	300	0	0	300	300	300	300	300	300
chr8_139763800_139764150	350	50	350	0	0	350	0	200	350	350	350	275	350	350	350	350	350	350	350	350	0	0	350	0	0	125	350	350	350	350	350	0	50	350	350	0	0	350	0	350	350	350	350	350	0	0	0	0	0	0
chr9_4805400_4805800	0	225	400	400	0	400	0	400	400	400	400	400	400	0	325	0	0	375	325	400	0	400	400	400	0	0	0	400	400	400	0	0	0	400	400	0	300	400	400	400	400	400	0	375	0	400	0	0	400	0
chr9_5614550_5614900	350	350	350	350	0	325	0	350	350	350	350	350	350	350	350	350	350	350	325	100	0	0	0	350	350	25	350	350	350	350	350	0	0	175	350	0	325	350	25	350	325	350	0	0	25	0	25	350	100	250
chr9_14633550_14634400	850	0	150	0	0	850	0	0	850	850	850	850	850	0	850	0	0	0	850	625	0	850	825	0	375	0	25	0	375	0	0	0	0	150	0	0	0	850	300	850	825	0	0	675	0	0	0	0	0	0
chr9_36912650_36912950	200	300	300	300	0	300	300	300	300	300	300	300	275	300	300	300	0	0	300	300	0	0	0	200	0	0	300	300	300	0	300	300	275	300	300	275	300	300	300	300	300	50	0	0	0	0	0	0	0	0
chr9_36923550_36923850	0	300	300	225	0	300	0	300	300	300	300	300	300	0	0	300	300	0	300	300	0	0	0	300	0	0	300	300	225	300	0	0	300	150	300	300	300	300	225	0	300	0	0	0	0	0	0	0	0	0
chr9_80161800_80162350	100	550	550	550	0	550	175	25	550	550	550	550	550	0	0	0	0	0	550	550	0	0	550	0	550	0	0	100	0	150	0	550	0	0	0	550	0	0	0	375	550	0	0	0	550	375	175	0	0	525
chr9_97576150_97577400	1250	1250	1250	1250	50	1250	200	0	1250	1250	1250	1250	1250	125	350	575	0	200	0	1250	0	575	500	725	425	125	500	1250	1250	0	575	500	350	1250	125	425	200	425	0	1250	1250	575	0	1250	425	0	0	125	125	0
chr9_97950950_97951300	0	350	350	325	0	350	0	325	325	325	350	325	325	0	0	0	0	0	0	0	0	300	350	350	350	350	0	0	0	0	0	350	350	0	0	350	350	350	350	0	350	350	0	0	350	350	350	350	350	350
chr9_110025800_110026150	350	350	350	350	350	350	250	350	350	350	350	350	350	250	0	350	0	350	350	325	0	350	350	350	0	350	350	350	350	350	325	350	350	350	350	0	350	350	350	350	350	350	250	350	350	350	350	350	350	350
chr9_112681400_112681700	300	300	300	300	0	300	0	300	300	300	300	300	300	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	50	250	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0
chr9_112739700_112740150	450	450	450	450	0	450	150	450	450	450	450	450	0	150	300	450	450	450	450	0	0	450	450	450	450	450	375	450	450	0	0	450	450	450	450	450	450	450	0	450	450	450	0	0	450	450	450	450	450	450
chr9_114889500_114890350	0	850	850	850	0	850	0	600	600	850	850	850	850	850	850	850	850	850	850	850	0	850	850	850	850	850	850	850	850	850	850	850	850	850	850	850	850	850	850	850	825	850	850	850	850	850	850	850	850	850
chr9_114926100_114926550	0	450	450	450	0	450	0	450	300	450	450	450	450	450	150	450	450	450	450	450	0	0	450	450	450	450	450	450	450	450	0	450	450	450	450	450	450	450	450	450	450	450	375	0	450	450	450	450	450	450
chr9_124222950_124223250	300	300	300	0	0	300	150	300	300	300	300	300	300	300	300	300	300	225	300	150	0	75	0	300	225	300	300	300	300	300	300	225	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300
chr9_127808550_127808950	400	325	400	400	0	0	0	400	400	400	400	400	400	400	150	400	400	0	400	400	400	400	400	0	400	400	400	0	225	375	400	400	400	400	400	400	400	400	0	375	400	75	400	400	400	400	0	400	400	0
chr9_127961250_127962150	900	900	900	900	225	900	225	900	900	900	900	900	900	900	900	675	0	0	900	900	375	900	900	900	900	900	900	375	900	900	900	900	900	900	900	900	900	900	900	900	900	900	150	750	900	900	900	900	900	900
chr9_128009400_128009850	450	450	450	225	0	450	75	450	450	450	450	150	450	450	450	450	450	0	450	450	0	0	0	450	0	375	450	225	450	225	450	0	450	450	450	75	450	450	450	450	450	450	0	0	450	450	225	375	300	450
chr9_133170950_133171400	0	0	450	25	0	450	0	425	450	450	450	450	450	450	450	450	450	450	450	425	0	450	425	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	0	0	450	450	450	450	450	450
chr9_134197500_134198100	600	600	600	600	0	600	0	600	225	600	600	600	600	450	0	0	300	0	600	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	600	0	225	0	0	0	0	0	0	0
chr9_134198450_134199000	150	550	475	550	0	550	0	550	475	550	550	550	550	0	0	0	0	0	550	525	0	225	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	300	0	0	0	0	0	0	0
chr9_134275100_134275700	600	600	600	0	0	600	0	450	0	600	600	600	600	600	275	600	600	0	600	600	0	0	575	275	0	0	350	600	600	600	600	0	0	600	600	275	0	600	600	275	600	600	600	500	0	0	0	0	0	0
chr9_134277200_134277700	250	400	475	400	0	325	0	0	25	500	500	500	500	500	475	500	500	175	500	325	175	475	500	250	0	0	500	500	500	500	500	0	25	500	500	0	0	500	475	500	500	500	500	175	0	0	0	0	0	0
chr9_134328150_134328850	600	700	700	700	0	700	0	675	700	700	700	700	700	150	700	700	225	0	700	700	700	675	700	700	700	0	675	700	700	150	700	450	0	700	700	525	0	700	700	150	700	700	700	75	0	0	0	0	0	0
chr9_134329550_134330050	250	500	500	500	0	500	0	325	400	500	500	500	500	475	475	250	500	0	500	500	500	450	500	500	0	0	0	25	400	325	400	500	0	500	500	400	0	500	500	0	500	500	500	500	0	0	0	0	0	0
chr9_134341100_134341400	200	300	300	300	0	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	0	300	300	300	200	200	300	300	300	300	300	300	300	0	0	0	0	0	0
chr9_134373300_134373600	225	300	300	150	0	300	0	225	225	300	300	300	300	0	0	300	225	0	300	300	300	300	300	75	0	0	225	300	300	225	0	0	0	300	300	300	0	300	150	0	300	300	300	300	0	0	0	0	0	0
chr9_134381750_134382550	525	700	800	0	0	800	0	675	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	700	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	600	775	0	525	525	375
chr9_134442900_134443400	50	500	500	500	0	500	0	275	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	125	425	50	125	125	125
chr9_136212150_136212550	400	0	400	0	0	400	400	400	400	400	400	400	400	0	0	0	0	0	400	0	0	375	400	400	400	400	0	0	0	0	175	400	400	400	100	400	400	400	400	0	400	400	0	0	400	400	400	400	400	400
chr9_137816750_137817150	0	0	400	175	0	400	100	325	400	400	400	400	400	0	0	0	0	0	400	375	0	400	150	400	375	0	0	0	0	0	0	325	250	0	0	400	0	400	400	0	400	400	0	0	0	0	0	175	0	0
chr9_137828600_137828900	300	0	300	0	0	0	200	200	300	300	300	300	300	0	0	0	100	0	275	300	0	300	300	0	175	0	0	0	300	0	0	0	0	0	0	175	0	0	0	0	300	0	50	200	0	0	0	0	0	0
